Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit2 (s)	Winkel2 (rad)	Winkelgeschwindigkeit2 (rad/s)	Winkelbeschleunigung2 (rad/s²)	Position2 (m)	Geschwindigkeit2 (m/s)	Beschleunigung2 (m/s²)	Beleuchtungsstärke2 (lux)	Relative Intensität2	Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
6,950	-0,763	-0,157	0,628	-0,0182	-0,004	0,015	0,1	9,46E-4	6,950	-0,581	-0,094	8,327E-15	-0,0139	-0,002	1,995E-16	0,1	0,00
7,000	-0,771	-0,110	0,942	-0,0184	-0,003	0,023	0,1	9,46E-4	7,000	-0,586	-0,094	0,157	-0,0140	-0,002	0,004	0,1	0,00
7,050	-0,774	-0,063	0,314	-0,0185	-0,001	0,007	0,1	9,61E-4	7,050	-0,591	-0,079	0,314	-0,0141	-0,002	0,007	0,1	0,00
7,100	-0,778	-0,079	-0,785	-0,0186	-0,002	-0,019	0,1	9,46E-4	7,100	-0,594	-0,063	0,157	-0,0142	-0,002	0,004	0,1	0,00
7,150	-0,782	-0,141	-1,414	-0,0187	-0,003	-0,034	0,1	9,77E-4	7,150	-0,597	-0,063	0,000	-0,0143	-0,002	0,000	0,1	0,00
7,200	-0,792	-0,220	-0,942	-0,0189	-0,005	-0,022	0,1	9,61E-4	7,200	-0,600	-0,063	-0,314	-0,0143	-0,002	-0,007	0,1	0,00
7,250	-0,804	-0,236	1,257	-0,0192	-0,006	0,030	0,1	9,92E-4	7,250	-0,603	-0,094	-0,471	-0,0144	-0,002	-0,011	0,1	0,00
7,300	-0,815	-0,094	1,885	-0,0195	-0,002	0,045	0,1	9,92E-4	7,300	-0,609	-0,110	0,157	-0,0146	-0,003	0,004	0,1	0,00
7,350	-0,814	-0,047	-0,628	-0,0194	-0,001	-0,015	0,1	9,92E-4	7,350	-0,614	-0,079	0,157	-0,0147	-0,002	0,004	0,1	0,00
7,400	-0,820	-0,157	-1,257	-0,0196	-0,004	-0,030	0,1	0,00	7,400	-0,617	-0,094	-0,314	-0,0147	-0,002	-0,008	0,1	0,00
7,450	-0,829	-0,173	-0,471	-0,0198	-0,004	-0,011	0,1	0,00	7,450	-0,624	-0,110	0,314	-0,0149	-0,003	0,008	0,1	0,00
7,500	-0,837	-0,204	-0,157	-0,0200	-0,005	-0,004	0,1	0,00	7,500	-0,628	-0,063	0,471	-0,0150	-0,001	0,011	0,1	0,00
7,550	-0,850	-0,188	1,257	-0,0203	-0,005	0,030	0,1	0,00	7,550	-0,630	-0,063	-5,551E-15	-0,0150	-0,001	-1,344E-16	0,1	0,00
7,600	-0,856	-0,079	1,100	-0,0204	-0,002	0,026	0,1	0,00	7,600	-0,635	-0,063	0,157	-0,0152	-0,001	0,004	0,1	0,00
7,650	-0,858	-0,079	-0,628	-0,0205	-0,002	-0,015	0,1	0,00	7,650	-0,636	-0,047	0,000	-0,0152	-0,001	-1,735E-16	0,1	0,00
7,700	-0,864	-0,141	-0,785	-0,0206	-0,003	-0,019	0,1	0,00	7,700	-0,639	-0,063	-0,628	-0,0153	-0,002	-0,015	0,1	0,00
7,750	-0,872	-0,157	-0,157	-0,0208	-0,004	-0,004	0,1	0,00	7,750	-0,642	-0,110	-0,471	-0,0153	-0,003	-0,011	0,1	0,00
7,800	-0,880	-0,157	-0,157	-0,0210	-0,004	-0,004	0,1	0,00	7,800	-0,650	-0,110	0,314	-0,0155	-0,003	0,007	0,1	0,00
7,850	-0,888	-0,173	-0,314	-0,0212	-0,004	-0,008	0,1	0,00	7,850	-0,653	-0,079	-9,714E-15	-0,0156	-0,002	-2,342E-16	0,1	0,00
7,900	-0,897	-0,188	0,314	-0,0214	-0,005	0,007	0,1	0,00	7,900	-0,658	-0,110	-0,314	-0,0157	-0,003	-0,008	0,1	0,00
7,950	-0,906	-0,141	0,785	-0,0216	-0,003	0,019	0,1	0,00	7,950	-0,664	-0,110	0,157	-0,0159	-0,003	0,004	0,1	0,00
8,000	-0,911	-0,110	-0,157	-0,0218	-0,003	-0,004	0,1	0,00	8,000	-0,669	-0,094	0,000	-0,0160	-0,002	0,000	0,1	0,00
8,050	-0,917	-0,157	-0,157	-0,0219	-0,004	-0,004	0,1	0,00	8,050	-0,674	-0,110	-0,314	-0,0161	-0,003	-0,007	0,1	0,00
8,100	-0,927	-0,126	0,628	-0,0221	-0,003	0,015	0,1	0,00	8,100	-0,680	-0,126	-0,157	-0,0162	-0,003	-0,004	0,1	0,00
8,150	-0,930	-0,094	-0,157	-0,0222	-0,002	-0,004	0,1	0,00	8,150	-0,686	-0,126	0,628	-0,0164	-0,003	0,015	0,1	0,00
8,200	-0,936	-0,141	-0,628	-0,0224	-0,003	-0,015	0,1	0,00	8,200	-0,693	-0,063	0,942	-0,0165	-0,002	0,022	0,1	0,00
8,250	-0,944	-0,157	-0,157	-0,0225	-0,004	-0,004	0,1	0,00	8,250	-0,693	-0,031	-0,314	-0,0165	-7,500E-4	-0,007	0,1	0,00
8,300	-0,952	-0,157	0,471	-0,0227	-0,004	0,011	0,1	0,00	8,300	-0,696	-0,094	-1,100	-0,0166	-0,002	-0,026	0,1	0,00
8,350	-0,960	-0,110	0,942	-0,0229	-0,003	0,023	0,1	0,00	8,350	-0,702	-0,141	-0,314	-0,0168	-0,003	-0,007	0,1	0,00
8,400	-0,963	-0,063	0,471	-0,0230	-0,001	0,011	0,1	0,00	8,400	-0,710	-0,126	0,471	-0,0170	-0,003	0,011	0,1	0,00
8,450	-0,966	-0,063	0,628	-0,0231	-0,001	0,015	0,1	0,00	8,450	-0,715	-0,094	0,157	-0,0171	-0,002	0,004	0,1	0,00
8,500	-0,969	0,000	1,100	-0,0231	0,000	0,026	0,1	0,00	8,500	-0,719	-0,110	-0,471	-0,0172	-0,003	-0,011	0,1	0,00
8,550	-0,966	0,047	0,000	-0,0231	0,001	0,000	0,1	0,00	8,550	-0,726	-0,141	0,314	-0,0173	-0,003	0,008	0,1	0,00
8,600	-0,964	0,000	-0,942	-0,0230	0,000	-0,022	0,1	0,00	8,600	-0,734	-0,079	1,414	-0,0175	-0,002	0,034	0,1	0,00
8,650	-0,966	-0,047	-0,314	-0,0231	-0,001	-0,008	0,1	0,00	8,650	-0,734	0,000	0,628	-0,0175	0,000	0,015	0,1	0,00
8,700	-0,969	-0,031	-0,628	-0,0231	-7,500E-4	-0,015	0,1	0,00	8,700	-0,734	-0,016	-0,628	-0,0175	-3,750E-4	-0,015	0,1	0,00
8,750	-0,969	-0,110	-1,257	-0,0231	-0,003	-0,030	0,1	0,00	8,750	-0,735	-0,063	-0,628	-0,0176	-0,002	-0,015	0,1	0,00
8,800	-0,980	-0,157	-0,314	-0,0234	-0,004	-0,008	0,1	0,00	8,800	-0,740	-0,079	0,000	-0,0177	-0,002	3,469E-16	0,1	0,00
8,850	-0,985	-0,141	0,157	-0,0235	-0,003	0,004	0,1	0,00	8,850	-0,743	-0,063	0,628	-0,0177	-0,001	0,015	0,1	0,00
8,900	-0,994	-0,141	0,157	-0,0237	-0,003	0,004	0,1	0,00	8,900	-0,746	-0,016	0,942	-0,0178	-3,750E-4	0,023	0,1	0,00
8,950	-0,999	-0,126	-3,608E-14	-0,0239	-0,003	-6,028E-16	0,1	0,00	8,950	-0,745	0,031	0,314	-0,0178	7,500E-4	0,007	0,1	0,00
9,000	-1,007	-0,141	1,110E-14	-0,0240	-0,003	0,000	0,1	0,00	9,000	-0,743	0,016	-0,471	-0,0177	3,750E-4	-0,011	0,1	0,00
9,050	-1,013	-0,126	0,314	-0,0242	-0,003	0,007	0,1	0,00	9,050	-0,743	-0,016	-0,785	-0,0177	-3,750E-4	-0,019	0,1	0,00
9,100	-1,019	-0,110	0,314	-0,0243	-0,003	0,008	0,1	0,00	9,100	-0,745	-0,063	-0,785	-0,0178	-0,002	-0,019	0,1	0,00
9,150	-1,024	-0,094	-0,314	-0,0245	-0,002	-0,008	0,1	0,00	9,150	-0,749	-0,094	-0,314	-0,0179	-0,002	-0,008	0,1	0,00
9,200	-1,029	-0,141	-0,628	-0,0246	-0,003	-0,015	0,1	0,00	9,200	-0,754	-0,094	0,314	-0,0180	-0,002	0,008	0,1	0,00
9,250	-1,038	-0,157	0,157	-0,0248	-0,004	0,004	0,1	0,00	9,250	-0,759	-0,063	0,157	-0,0181	-0,002	0,004	0,1	0,00
9,300	-1,045	-0,126	-0,157	-0,0249	-0,003	-0,004	0,1	0,00	9,300	-0,760	-0,079	-0,785	-0,0182	-0,002	-0,019	0,1	0,00
9,350	-1,051	-0,173	0,000	-0,0251	-0,004	8,804E-16	0,1	0,00	9,350	-0,767	-0,141	-0,157	-0,0183	-0,003	-0,004	0,1	0,00
9,400	-1,062	-0,126	1,100	-0,0254	-0,003	0,026	0,1	0,00	9,400	-0,774	-0,094	0,942	-0,0185	-0,002	0,023	0,1	0,00
9,450	-1,063	-0,063	0,157	-0,0254	-0,001	0,004	0,1	0,00	9,450	-0,776	-0,047	-0,157	-0,0185	-0,001	-0,004	0,1	0,00
9,500	-1,068	-0,110	-0,785	-0,0255	-0,003	-0,019	0,1	0,00	9,500	-0,779	-0,110	-0,942	-0,0186	-0,003	-0,023	0,1	0,00
9,550	-1,074	-0,141	-0,471	-0,0257	-0,003	-0,011	0,1	0,00	9,550	-0,787	-0,141	0,157	-0,0188	-0,003	0,004	0,1	0,00
9,600	-1,082	-0,157	0,157	-0,0258	-0,004	0,004	0,1	0,00	9,600	-0,793	-0,094	0,942	-0,0189	-0,002	0,023	0,1	0,00
9,650	-1,090	-0,126	0,471	-0,0260	-0,003	0,011	0,1	0,00	9,650	-0,796	-0,047	0,471	-0,0190	-0,001	0,011	0,1	0,00
9,700	-1,095	-0,110	2,220E-14	-0,0261	-0,003	0,000	0,1	0,00	9,700	-0,798	-0,047	-0,314	-0,0191	-0,001	-0,008	0,1	0,00
9,750	-1,101	-0,126	-0,157	-0,0263	-0,003	-0,004	0,1	0,00	9,750	-0,801	-0,079	-0,628	-0,0191	-0,002	-0,015	0,1	0,00
9,800	-1,107	-0,126	0,000	-0,0264	-0,003	0,000	0,1	0,00	9,800	-0,806	-0,110	-0,314	-0,0192	-0,003	-0,008	0,1	0,00
9,850	-1,114	-0,126	-0,157	-0,0266	-0,003	-0,004	0,1	0,00	9,850	-0,812	-0,110	-1,957E-14	-0,0194	-0,003	-4,684E-16	0,1	0,00
9,900	-1,120	-0,141	-0,314	-0,0267	-0,003	-0,008	0,1	0,00	9,900	-0,817	-0,110	-0,157	-0,0195	-0,003	-0,004	0,1	0,00
9,950	-1,128	-0,157	0,000	-0,0269	-0,004	0,000	0,1	0,00	9,950	-0,823	-0,126	-0,157	-0,0197	-0,003	-0,004	0,1	0,00
10,000	-1,136	-0,141	0,314	-0,0271	-0,003	0,008	0,1	0,00	10,000	-0,829	-0,126	0,314	-0,0198	-0,003	0,008	0,1	0,00
10,050	-1,142	-0,126	0,471	-0,0273	-0,003	0,011	0,1	0,00	10,050	-0,836	-0,094	0,785	-0,0200	-0,002	0,019	0,1	0,00
10,100	-1,148	-0,094	0,471	-0,0274	-0,002	0,011	0,1	0,00	10,100	-0,839	-0,047	0,628	-0,0200	-0,001	0,015	0,1	0,00
10,150	-1,151	-0,079	-0,471	-0,0275	-0,002	-0,011	0,1	0,00	10,150	-0,840	-0,031	0,628	-0,0201	-7,500E-4	0,015	0,1	0,00
10,200	-1,156	-0,141	-0,942	-0,0276	-0,003	-0,023	0,1	0,00	10,200	-0,842	0,016	0,314	-0,0201	3,750E-4	0,008	0,1	0,00
10,250	-1,166	-0,173	0,157	-0,0278	-0,004	0,004	0,1	0,00	10,250	-0,839	0,000	-0,942	-0,0200	0,000	-0,022	0,1	0,00
10,300	-1,173	-0,126	0,628	-0,0280	-0,003	0,015	0,1	0,00	10,300	-0,842	-0,079	-1,100	-0,0201	-0,002	-0,026	0,1	0,00
10,350	-1,178	-0,110	-0,157	-0,0281	-0,003	-0,004	0,1	0,00	10,350	-0,847	-0,110	-0,314	-0,0202	-0,003	-0,008	0,1	0,00
10,400	-1,184	-0,141	-0,157	-0,0283	-0,003	-0,004	0,1	0,00	10,400	-0,853	-0,110	0,314	-0,0204	-0,003	0,008	0,1	0,00
10,450	-1,192	-0,126	0,157	-0,0285	-0,003	0,004	0,1	0,00	10,450	-0,858	-0,079	0,157	-0,0205	-0,002	0,004	0,1	0,00
10,500	-1,197	-0,126	-0,314	-0,0286	-0,003	-0,007	0,1	0,00	10,500	-0,861	-0,094	-0,471	-0,0206	-0,002	-0,011	0,1	0,00
10,550	-1,205	-0,157	-0,157	-0,0288	-0,004	-0,004	0,1	0,00	10,550	-0,867	-0,126	-0,157	-0,0207	-0,003	-0,004	0,1	0,00
10,600	-1,213	-0,141	-5,551E-15	-0,0290	-0,003	-6,679E-16	0,1	0,00	10,600	-0,873	-0,110	0,000	-0,0209	-0,003	0,000	0,1	0,00
10,650	-1,219	-0,157	-0,157	-0,0291	-0,004	-0,004	0,1	0,00	10,650	-0,878	-0,126	-0,628	-0,0210	-0,003	-0,015	0,1	0,00
10,700	-1,228	-0,157	0,471	-0,0293	-0,004	0,011	0,1	0,00	10,700	-0,886	-0,173	0,000	-0,0212	-0,004	3,469E-16	0,1	0,00
10,750	-1,235	-0,110	0,314	-0,0295	-0,003	0,008	0,1	0,00	10,750	-0,895	-0,126	1,100	-0,0214	-0,003	0,026	0,1	0,00
10,800	-1,239	-0,126	-0,942	-0,0296	-0,003	-0,022	0,1	0,00	10,800	-0,898	-0,063	0,628	-0,0215	-0,001	0,015	0,1	0,00
10,850	-1,247	-0,204	-0,471	-0,0298	-0,005	-0,011	0,1	0,00	10,850	-0,902	-0,063	-0,157	-0,0215	-0,001	-0,004	0,1	0,00
10,900	-1,260	-0,173	0,785	-0,0301	-0,004	0,019	0,1	0,00	10,900	-0,905	-0,079	-0,471	-0,0216	-0,002	-0,011	0,1	0,00
10,950	-1,264	-0,126	0,471	-0,0302	-0,003	0,011	0,1	0,00	10,950	-0,909	-0,110	-0,471	-0,0217	-0,003	-0,011	0,1	0,00
11,000	-1,272	-0,126	0,000	-0,0304	-0,003	0,000	0,1	0,00	11,000	-0,916	-0,126	1,957E-14	-0,0219	-0,003	4,684E-16	0,1	0,00
11,050	-1,277	-0,126	-0,157	-0,0305	-0,003	-0,004	0,1	0,00	11,050	-0,922	-0,110	0,157	-0,0220	-0,003	0,004	0,1	0,00
11,100	-1,285	-0,141	-0,314	-0,0307	-0,003	-0,007	0,1	0,00	11,100	-0,927	-0,110	-1,957E-14	-0,0221	-0,003	-4,684E-16	0,1	0,00
11,150	-1,291	-0,157	-0,157	-0,0308	-0,004	-0,004	0,1	0,00	11,150	-0,933	-0,110	0,157	-0,0223	-0,003	0,004	0,1	0,00
11,200	-1,301	-0,157	0,157	-0,0311	-0,004	0,004	0,1	0,00	11,200	-0,938	-0,094	0,157	-0,0224	-0,002	0,004	0,1	0,00
11,250	-1,307	-0,141	0,314	-0,0312	-0,003	0,007	0,1	0,00	11,250	-0,942	-0,094	-0,157	-0,0225	-0,002	-0,004	0,1	0,00
11,300	-1,315	-0,126	0,314	-0,0314	-0,003	0,007	0,1	0,00	11,300	-0,947	-0,110	-0,314	-0,0226	-0,003	-0,007	0,1	0,00
11,350	-1,319	-0,110	2,220E-14	-0,0315	-0,003	3,469E-16	0,1	0,00	11,350	-0,953	-0,126	-0,314	-0,0228	-0,003	-0,008	0,1	0,00
11,400	-1,326	-0,126	-0,471	-0,0317	-0,003	-0,011	0,1	0,00	11,400	-0,960	-0,141	2,220E-14	-0,0229	-0,003	5,334E-16	0,2	0,00
11,450	-1,332	-0,157	-0,628	-0,0318	-0,004	-0,015	0,1	0,00	11,450	-0,968	-0,126	0,157	-0,0231	-0,003	0,004	0,2	0,00
11,500	-1,341	-0,188	-0,157	-0,0320	-0,005	-0,004	0,1	0,00	11,500	-0,972	-0,126	0,157	-0,0232	-0,003	0,004	0,2	0,00
11,550	-1,351	-0,173	0,628	-0,0323	-0,004	0,015	0,1	0,00	11,550	-0,980	-0,110	0,157	-0,0234	-0,003	0,004	0,2	0,00
11,600	-1,359	-0,126	0,628	-0,0324	-0,003	0,015	0,1	0,00	11,600	-0,983	-0,110	-0,314	-0,0235	-0,003	-0,008	0,2	0,00
11,650	-1,363	-0,110	2,220E-14	-0,0326	-0,003	6,939E-16	0,1	0,00	11,650	-0,991	-0,141	-0,314	-0,0237	-0,003	-0,008	0,1	0,00
11,700	-1,370	-0,126	-0,157	-0,0327	-0,003	-0,004	0,1	0,00	11,700	-0,997	-0,141	0,314	-0,0238	-0,003	0,008	0,1	0,00
11,750	-1,376	-0,126	-0,314	-0,0329	-0,003	-0,007	0,1	0,00	11,750	-1,005	-0,110	0,314	-0,0240	-0,003	0,008	0,1	0,00
11,800	-1,382	-0,157	-0,628	-0,0330	-0,004	-0,015	0,1	0,00	11,800	-1,008	-0,110	0,157	-0,0241	-0,003	0,004	0,1	0,00
11,850	-1,392	-0,188	0,157	-0,0332	-0,004	0,004	0,1	0,00	11,850	-1,016	-0,094	0,471	-0,0243	-0,002	0,011	0,1	0,00
11,900	-1,401	-0,141	0,785	-0,0335	-0,003	0,019	0,1	0,00	11,900	-1,018	-0,063	-0,157	-0,0243	-0,002	-0,004	0,1	0,00
11,950	-1,406	-0,110	0,000	-0,0336	-0,003	6,939E-16	0,1	0,00	11,950	-1,023	-0,110	-0,628	-0,0244	-0,003	-0,015	0,1	0,00
12,000	-1,412	-0,141	-0,314	-0,0337	-0,003	-0,007	0,2	0,00	12,000	-1,029	-0,126	-0,314	-0,0246	-0,003	-0,007	0,1	0,00
12,050	-1,420	-0,141	2,498E-14	-0,0339	-0,003	6,028E-16	0,2	0,00	12,050	-1,035	-0,141	-2,220E-14	-0,0247	-0,003	0,000	0,1	0,00
12,100	-1,426	-0,141	0,471	-0,0341	-0,003	0,011	0,2	0,00	12,100	-1,043	-0,126	0,628	-0,0249	-0,003	0,015	0,1	0,00
12,150	-1,434	-0,094	-0,157	-0,0342	-0,002	-0,004	0,2	0,00	12,150	-1,048	-0,079	0,314	-0,0250	-0,002	0,008	0,1	0,00
12,200	-1,436	-0,157	-0,942	-0,0343	-0,004	-0,023	0,2	0,00	12,200	-1,051	-0,094	-0,157	-0,0251	-0,002	-0,004	0,1	0,00
12,250	-1,450	-0,188	1,100	-0,0346	-0,005	0,026	0,2	0,00	12,250	-1,057	-0,094	0,157	-0,0252	-0,002	0,004	0,1	0,00
12,300	-1,455	-0,047	1,571	-0,0347	-0,001	0,037	0,2	0,00	12,300	-1,060	-0,079	-0,157	-0,0253	-0,002	-0,004	0,1	0,00
12,350	-1,455	-0,031	0,157	-0,0347	-7,500E-4	0,004	0,2	0,00	12,350	-1,065	-0,110	-0,785	-0,0254	-0,003	-0,019	0,1	0,00
12,400	-1,458	-0,031	0,314	-0,0348	-7,500E-4	0,007	0,2	0,00	12,400	-1,071	-0,157	-0,314	-0,0256	-0,004	-0,008	0,1	0,00
12,450	-1,458	0,000	-0,471	-0,0348	0,000	-0,011	0,2	0,00	12,450	-1,081	-0,141	0,471	-0,0258	-0,003	0,011	0,1	0,00
12,500	-1,458	-0,079	-1,257	-0,0348	-0,002	-0,030	0,2	0,00	12,500	-1,085	-0,110	0,471	-0,0259	-0,003	0,011	0,1	0,00
12,550	-1,466	-0,126	-0,157	-0,0350	-0,003	-0,004	0,2	0,00	12,550	-1,092	-0,094	-0,157	-0,0261	-0,002	-0,004	0,1	0,00
12,600	-1,470	-0,094	0,314	-0,0351	-0,002	0,007	0,2	0,00	12,600	-1,095	-0,126	-0,314	-0,0261	-0,003	-0,008	0,1	0,00
12,650	-1,475	-0,094	-0,471	-0,0352	-0,002	-0,011	0,2	0,00	12,650	-1,104	-0,126	0,471	-0,0264	-0,003	0,011	0,1	0,00
12,700	-1,480	-0,141	-0,628	-0,0353	-0,003	-0,015	0,2	0,00	12,700	-1,107	-0,079	0,157	-0,0264	-0,002	0,004	0,1	0,00
12,750	-1,489	-0,157	0,314	-0,0356	-0,004	0,008	0,2	0,00	12,750	-1,112	-0,110	-0,471	-0,0266	-0,003	-0,011	0,1	0,00
12,800	-1,495	-0,110	0,314	-0,0357	-0,003	0,007	0,2	0,00	12,800	-1,118	-0,126	0,000	-0,0267	-0,003	0,000	0,2	0,00
12,850	-1,500	-0,126	-0,314	-0,0358	-0,003	-0,008	0,2	0,00	12,850	-1,125	-0,110	0,314	-0,0269	-0,003	0,007	0,2	0,00
12,900	-1,508	-0,141	-0,157	-0,0360	-0,003	-0,004	0,2	0,00	12,900	-1,129	-0,094	-0,314	-0,0270	-0,002	-0,008	0,2	0,00
12,950	-1,514	-0,141	0,157	-0,0362	-0,003	0,004	0,2	0,00	12,950	-1,134	-0,141	-0,314	-0,0271	-0,003	-0,007	0,2	0,00
13,000	-1,522	-0,126	0,314	-0,0363	-0,003	0,008	0,2	0,00	13,000	-1,144	-0,126	0,628	-0,0273	-0,003	0,015	0,2	0,00
13,050	-1,527	-0,110	-0,157	-0,0365	-0,003	-0,004	0,2	0,00	13,050	-1,147	-0,079	0,157	-0,0274	-0,002	0,004	0,2	0,00
13,100	-1,533	-0,141	-0,628	-0,0366	-0,003	-0,015	0,2	0,00	13,100	-1,151	-0,110	-0,471	-0,0275	-0,003	-0,011	0,2	0,00
13,150	-1,541	-0,173	-0,314	-0,0368	-0,004	-0,008	0,2	0,00	13,150	-1,158	-0,126	-0,157	-0,0276	-0,003	-0,004	0,2	0,00
13,200	-1,550	-0,173	0,314	-0,0370	-0,004	0,008	0,2	0,00	13,200	-1,164	-0,126	0,157	-0,0278	-0,003	0,004	0,1	0,00
13,250	-1,558	-0,141	0,785	-0,0372	-0,003	0,019	0,2	0,00	13,250	-1,170	-0,110	0,000	-0,0279	-0,003	5,334E-16	0,1	0,00
13,300	-1,565	-0,094	0,471	-0,0374	-0,002	0,011	0,2	0,00	13,300	-1,175	-0,126	-0,157	-0,0281	-0,003	-0,004	0,1	0,00
13,350	-1,568	-0,094	-0,314	-0,0374	-0,002	-0,008	0,2	0,00	13,350	-1,183	-0,126	0,471	-0,0282	-0,003	0,011	0,1	0,00
13,400	-1,574	-0,126	-0,628	-0,0376	-0,003	-0,015	0,2	0,00	13,400	-1,188	-0,079	0,314	-0,0284	-0,002	0,008	0,1	0,00
13,450	-1,580	-0,157	-0,157	-0,0377	-0,004	-0,004	0,2	0,00	13,450	-1,191	-0,094	-0,628	-0,0284	-0,002	-0,015	0,1	0,00
13,500	-1,590	-0,141	0,157	-0,0380	-0,003	0,004	0,2	0,00	13,500	-1,197	-0,141	-0,471	-0,0286	-0,003	-0,011	0,1	0,00
13,550	-1,594	-0,141	0,000	-0,0381	-0,003	0,000	0,2	0,00	13,550	-1,205	-0,141	0,314	-0,0288	-0,003	0,008	0,2	0,00
13,600	-1,604	-0,141	0,314	-0,0383	-0,003	0,007	0,2	0,00	13,600	-1,211	-0,110	0,157	-0,0289	-0,003	0,004	0,2	0,00
13,650	-1,608	-0,110	0,000	-0,0384	-0,003	6,939E-16	0,2	0,00	13,650	-1,216	-0,126	-0,157	-0,0290	-0,003	-0,004	0,2	0,00
13,700	-1,615	-0,141	-0,628	-0,0386	-0,003	-0,015	0,2	0,00	13,700	-1,224	-0,126	0,471	-0,0292	-0,003	0,011	0,2	0,00
13,750	-1,623	-0,173	2,498E-14	-0,0387	-0,004	-9,107E-17	0,2	0,00	13,750	-1,228	-0,079	0,471	-0,0293	-0,002	0,011	0,2	0,00
13,800	-1,632	-0,141	0,471	-0,0390	-0,003	0,011	0,2	0,00	13,800	-1,232	-0,079	-0,314	-0,0294	-0,002	-0,008	0,2	0,00
13,850	-1,637	-0,126	0,314	-0,0391	-0,003	0,007	0,2	0,00	13,850	-1,236	-0,110	-0,471	-0,0295	-0,003	-0,011	0,2	0,00
13,900	-1,645	-0,110	0,314	-0,0393	-0,003	0,008	0,2	0,00	13,900	-1,243	-0,126	-0,157	-0,0297	-0,003	-0,004	0,1	0,00
13,950	-1,648	-0,094	-0,314	-0,0393	-0,002	-0,008	0,2	0,00	13,950	-1,249	-0,126	0,000	-0,0298	-0,003	0,000	0,1	0,00
14,000	-1,654	-0,141	-0,471	-0,0395	-0,003	-0,011	0,2	0,00	14,000	-1,255	-0,126	0,157	-0,0300	-0,003	0,004	0,1	0,00
14,050	-1,662	-0,141	0,314	-0,0397	-0,003	0,007	0,2	0,00	14,050	-1,261	-0,110	0,157	-0,0301	-0,003	0,004	0,1	0,00
14,100	-1,668	-0,110	0,157	-0,0398	-0,003	0,004	0,2	0,00	14,100	-1,266	-0,110	0,157	-0,0302	-0,003	0,004	0,1	0,00
14,150	-1,673	-0,126	-0,471	-0,0399	-0,003	-0,011	0,2	0,00	14,150	-1,272	-0,094	0,000	-0,0304	-0,002	3,469E-16	0,1	0,00
14,200	-1,681	-0,157	0,000	-0,0401	-0,004	0,000	0,2	0,00	14,200	-1,275	-0,110	-0,471	-0,0305	-0,003	-0,011	0,1	0,00
14,250	-1,689	-0,126	0,471	-0,0403	-0,003	0,011	0,2	0,00	14,250	-1,283	-0,141	1,957E-14	-0,0306	-0,003	1,214E-16	0,1	0,00
14,300	-1,693	-0,110	2,220E-14	-0,0404	-0,003	6,939E-16	0,2	0,00	14,300	-1,290	-0,110	0,314	-0,0308	-0,003	0,008	0,1	0,00
14,350	-1,700	-0,126	-0,314	-0,0406	-0,003	-0,008	0,2	0,00	14,350	-1,294	-0,110	-0,157	-0,0309	-0,003	-0,004	0,1	0,00
14,400	-1,706	-0,141	-0,314	-0,0407	-0,003	-0,008	0,2	0,00	14,400	-1,301	-0,126	-0,157	-0,0311	-0,003	-0,004	0,1	0,00
14,450	-1,714	-0,157	-0,157	-0,0409	-0,004	-0,004	0,2	0,00	14,450	-1,307	-0,126	0,157	-0,0312	-0,003	0,004	0,1	0,00
14,500	-1,722	-0,157	0,471	-0,0411	-0,004	0,011	0,2	0,00	14,500	-1,313	-0,110	0,314	-0,0314	-0,003	0,007	0,1	0,00
14,550	-1,729	-0,110	0,785	-0,0413	-0,003	0,019	0,2	0,00	14,550	-1,318	-0,094	-0,157	-0,0315	-0,002	-0,004	0,1	0,00
14,600	-1,733	-0,079	-1,957E-14	-0,0414	-0,002	-4,684E-16	0,2	0,00	14,600	-1,323	-0,126	-0,471	-0,0316	-0,003	-0,011	0,1	0,00
14,650	-1,737	-0,110	-0,785	-0,0415	-0,003	-0,019	0,2	0,00	14,650	-1,330	-0,141	0,157	-0,0318	-0,003	0,004	0,1	0,00
14,700	-1,744	-0,157	-0,314	-0,0416	-0,004	-0,008	0,2	0,00	14,700	-1,337	-0,110	0,157	-0,0319	-0,003	0,004	0,1	0,00
14,750	-1,753	-0,141	0,471	-0,0419	-0,003	0,011	0,2	0,00	14,750	-1,341	-0,126	-0,314	-0,0320	-0,003	-0,008	0,2	0,00
14,800	-1,758	-0,110	0,000	-0,0420	-0,003	6,939E-16	0,2	0,00	14,800	-1,349	-0,141	0,157	-0,0322	-0,003	0,004	0,2	0,00
14,850	-1,764	-0,141	-0,157	-0,0421	-0,003	-0,004	0,2	0,00	14,850	-1,356	-0,110	0,314	-0,0324	-0,003	0,007	0,2	0,00
14,900	-1,772	-0,126	0,471	-0,0423	-0,003	0,011	0,2	0,00	14,900	-1,360	-0,110	-0,157	-0,0325	-0,003	-0,004	0,2	0,00
