Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
8,400	-0,963	-0,063	0,471	-0,0230	-0,001	0,011	0,1	0,00
8,450	-0,966	-0,063	0,628	-0,0231	-0,001	0,015	0,1	0,00
8,500	-0,969	0,000	1,100	-0,0231	0,000	0,026	0,1	0,00
8,550	-0,966	0,047	0,000	-0,0231	0,001	0,000	0,1	0,00
8,600	-0,964	0,000	-0,942	-0,0230	0,000	-0,022	0,1	0,00
8,650	-0,966	-0,047	-0,314	-0,0231	-0,001	-0,008	0,1	0,00
8,700	-0,969	-0,031	-0,628	-0,0231	-7,500E-4	-0,015	0,1	0,00
8,750	-0,969	-0,110	-1,257	-0,0231	-0,003	-0,030	0,1	0,00
8,800	-0,980	-0,157	-0,314	-0,0234	-0,004	-0,008	0,1	0,00
8,850	-0,985	-0,141	0,157	-0,0235	-0,003	0,004	0,1	0,00
8,900	-0,994	-0,141	0,157	-0,0237	-0,003	0,004	0,1	0,00
8,950	-0,999	-0,126	-3,608E-14	-0,0239	-0,003	-6,028E-16	0,1	0,00
9,000	-1,007	-0,141	1,110E-14	-0,0240	-0,003	0,000	0,1	0,00
9,050	-1,013	-0,126	0,314	-0,0242	-0,003	0,007	0,1	0,00
9,100	-1,019	-0,110	0,314	-0,0243	-0,003	0,008	0,1	0,00
9,150	-1,024	-0,094	-0,314	-0,0245	-0,002	-0,008	0,1	0,00
9,200	-1,029	-0,141	-0,628	-0,0246	-0,003	-0,015	0,1	0,00
9,250	-1,038	-0,157	0,157	-0,0248	-0,004	0,004	0,1	0,00
9,300	-1,045	-0,126	-0,157	-0,0249	-0,003	-0,004	0,1	0,00
9,350	-1,051	-0,173	0,000	-0,0251	-0,004	8,804E-16	0,1	0,00
9,400	-1,062	-0,126	1,100	-0,0254	-0,003	0,026	0,1	0,00
9,450	-1,063	-0,063	0,157	-0,0254	-0,001	0,004	0,1	0,00
9,500	-1,068	-0,110	-0,785	-0,0255	-0,003	-0,019	0,1	0,00
9,550	-1,074	-0,141	-0,471	-0,0257	-0,003	-0,011	0,1	0,00
9,600	-1,082	-0,157	0,157	-0,0258	-0,004	0,004	0,1	0,00
9,650	-1,090	-0,126	0,471	-0,0260	-0,003	0,011	0,1	0,00
9,700	-1,095	-0,110	2,220E-14	-0,0261	-0,003	0,000	0,1	0,00
9,750	-1,101	-0,126	-0,157	-0,0263	-0,003	-0,004	0,1	0,00
9,800	-1,107	-0,126	0,000	-0,0264	-0,003	0,000	0,1	0,00
9,850	-1,114	-0,126	-0,157	-0,0266	-0,003	-0,004	0,1	0,00
9,900	-1,120	-0,141	-0,314	-0,0267	-0,003	-0,008	0,1	0,00
9,950	-1,128	-0,157	0,000	-0,0269	-0,004	0,000	0,1	0,00
10,000	-1,136	-0,141	0,314	-0,0271	-0,003	0,008	0,1	0,00
10,050	-1,142	-0,126	0,471	-0,0273	-0,003	0,011	0,1	0,00
10,100	-1,148	-0,094	0,471	-0,0274	-0,002	0,011	0,1	0,00
10,150	-1,151	-0,079	-0,471	-0,0275	-0,002	-0,011	0,1	0,00
10,200	-1,156	-0,141	-0,942	-0,0276	-0,003	-0,023	0,1	0,00
10,250	-1,166	-0,173	0,157	-0,0278	-0,004	0,004	0,1	0,00
10,300	-1,173	-0,126	0,628	-0,0280	-0,003	0,015	0,1	0,00
10,350	-1,178	-0,110	-0,157	-0,0281	-0,003	-0,004	0,1	0,00
10,400	-1,184	-0,141	-0,157	-0,0283	-0,003	-0,004	0,1	0,00
10,450	-1,192	-0,126	0,157	-0,0285	-0,003	0,004	0,1	0,00
10,500	-1,197	-0,126	-0,314	-0,0286	-0,003	-0,007	0,1	0,00
10,550	-1,205	-0,157	-0,157	-0,0288	-0,004	-0,004	0,1	0,00
10,600	-1,213	-0,141	-5,551E-15	-0,0290	-0,003	-6,679E-16	0,1	0,00
10,650	-1,219	-0,157	-0,157	-0,0291	-0,004	-0,004	0,1	0,00
10,700	-1,228	-0,157	0,471	-0,0293	-0,004	0,011	0,1	0,00
10,750	-1,235	-0,110	0,314	-0,0295	-0,003	0,008	0,1	0,00
10,800	-1,239	-0,126	-0,942	-0,0296	-0,003	-0,022	0,1	0,00
10,850	-1,247	-0,204	-0,471	-0,0298	-0,005	-0,011	0,1	0,00
10,900	-1,260	-0,173	0,785	-0,0301	-0,004	0,019	0,1	0,00
10,950	-1,264	-0,126	0,471	-0,0302	-0,003	0,011	0,1	0,00
11,000	-1,272	-0,126	0,000	-0,0304	-0,003	0,000	0,1	0,00
11,050	-1,277	-0,126	-0,157	-0,0305	-0,003	-0,004	0,1	0,00
11,100	-1,285	-0,141	-0,314	-0,0307	-0,003	-0,007	0,1	0,00
11,150	-1,291	-0,157	-0,157	-0,0308	-0,004	-0,004	0,1	0,00
11,200	-1,301	-0,157	0,157	-0,0311	-0,004	0,004	0,1	0,00
11,250	-1,307	-0,141	0,314	-0,0312	-0,003	0,007	0,1	0,00
11,300	-1,315	-0,126	0,314	-0,0314	-0,003	0,007	0,1	0,00
11,350	-1,319	-0,110	2,220E-14	-0,0315	-0,003	3,469E-16	0,1	0,00
11,400	-1,326	-0,126	-0,471	-0,0317	-0,003	-0,011	0,1	0,00
11,450	-1,332	-0,157	-0,628	-0,0318	-0,004	-0,015	0,1	0,00
11,500	-1,341	-0,188	-0,157	-0,0320	-0,005	-0,004	0,1	0,00
11,550	-1,351	-0,173	0,628	-0,0323	-0,004	0,015	0,1	0,00
11,600	-1,359	-0,126	0,628	-0,0324	-0,003	0,015	0,1	0,00
11,650	-1,363	-0,110	2,220E-14	-0,0326	-0,003	6,939E-16	0,1	0,00
11,700	-1,370	-0,126	-0,157	-0,0327	-0,003	-0,004	0,1	0,00
11,750	-1,376	-0,126	-0,314	-0,0329	-0,003	-0,007	0,1	0,00
11,800	-1,382	-0,157	-0,628	-0,0330	-0,004	-0,015	0,1	0,00
11,850	-1,392	-0,188	0,157	-0,0332	-0,004	0,004	0,1	0,00
11,900	-1,401	-0,141	0,785	-0,0335	-0,003	0,019	0,1	0,00
11,950	-1,406	-0,110	0,000	-0,0336	-0,003	6,939E-16	0,1	0,00
12,000	-1,412	-0,141	-0,314	-0,0337	-0,003	-0,007	0,2	0,00
12,050	-1,420	-0,141	2,498E-14	-0,0339	-0,003	6,028E-16	0,2	0,00
12,100	-1,426	-0,141	0,471	-0,0341	-0,003	0,011	0,2	0,00
12,150	-1,434	-0,094	-0,157	-0,0342	-0,002	-0,004	0,2	0,00
12,200	-1,436	-0,157	-0,942	-0,0343	-0,004	-0,023	0,2	0,00
12,250	-1,450	-0,188	1,100	-0,0346	-0,005	0,026	0,2	0,00
12,300	-1,455	-0,047	1,571	-0,0347	-0,001	0,037	0,2	0,00
12,350	-1,455	-0,031	0,157	-0,0347	-7,500E-4	0,004	0,2	0,00
12,400	-1,458	-0,031	0,314	-0,0348	-7,500E-4	0,007	0,2	0,00
12,450	-1,458	0,000	-0,471	-0,0348	0,000	-0,011	0,2	0,00
12,500	-1,458	-0,079	-1,257	-0,0348	-0,002	-0,030	0,2	0,00
12,550	-1,466	-0,126	-0,157	-0,0350	-0,003	-0,004	0,2	0,00
12,600	-1,470	-0,094	0,314	-0,0351	-0,002	0,007	0,2	0,00
12,650	-1,475	-0,094	-0,471	-0,0352	-0,002	-0,011	0,2	0,00
12,700	-1,480	-0,141	-0,628	-0,0353	-0,003	-0,015	0,2	0,00
12,750	-1,489	-0,157	0,314	-0,0356	-0,004	0,008	0,2	0,00
12,800	-1,495	-0,110	0,314	-0,0357	-0,003	0,007	0,2	0,00
12,850	-1,500	-0,126	-0,314	-0,0358	-0,003	-0,008	0,2	0,00
12,900	-1,508	-0,141	-0,157	-0,0360	-0,003	-0,004	0,2	0,00
12,950	-1,514	-0,141	0,157	-0,0362	-0,003	0,004	0,2	0,00
13,000	-1,522	-0,126	0,314	-0,0363	-0,003	0,008	0,2	0,00
13,050	-1,527	-0,110	-0,157	-0,0365	-0,003	-0,004	0,2	0,00
13,100	-1,533	-0,141	-0,628	-0,0366	-0,003	-0,015	0,2	0,00
13,150	-1,541	-0,173	-0,314	-0,0368	-0,004	-0,008	0,2	0,00
13,200	-1,550	-0,173	0,314	-0,0370	-0,004	0,008	0,2	0,00
13,250	-1,558	-0,141	0,785	-0,0372	-0,003	0,019	0,2	0,00
13,300	-1,565	-0,094	0,471	-0,0374	-0,002	0,011	0,2	0,00
13,350	-1,568	-0,094	-0,314	-0,0374	-0,002	-0,008	0,2	0,00
13,400	-1,574	-0,126	-0,628	-0,0376	-0,003	-0,015	0,2	0,00
13,450	-1,580	-0,157	-0,157	-0,0377	-0,004	-0,004	0,2	0,00
13,500	-1,590	-0,141	0,157	-0,0380	-0,003	0,004	0,2	0,00
13,550	-1,594	-0,141	0,000	-0,0381	-0,003	0,000	0,2	0,00
13,600	-1,604	-0,141	0,314	-0,0383	-0,003	0,007	0,2	0,00
13,650	-1,608	-0,110	0,000	-0,0384	-0,003	6,939E-16	0,2	0,00
13,700	-1,615	-0,141	-0,628	-0,0386	-0,003	-0,015	0,2	0,00
13,750	-1,623	-0,173	2,498E-14	-0,0387	-0,004	-9,107E-17	0,2	0,00
13,800	-1,632	-0,141	0,471	-0,0390	-0,003	0,011	0,2	0,00
13,850	-1,637	-0,126	0,314	-0,0391	-0,003	0,007	0,2	0,00
13,900	-1,645	-0,110	0,314	-0,0393	-0,003	0,008	0,2	0,00
13,950	-1,648	-0,094	-0,314	-0,0393	-0,002	-0,008	0,2	0,00
14,000	-1,654	-0,141	-0,471	-0,0395	-0,003	-0,011	0,2	0,00
14,050	-1,662	-0,141	0,314	-0,0397	-0,003	0,007	0,2	0,00
14,100	-1,668	-0,110	0,157	-0,0398	-0,003	0,004	0,2	0,00
14,150	-1,673	-0,126	-0,471	-0,0399	-0,003	-0,011	0,2	0,00
14,200	-1,681	-0,157	0,000	-0,0401	-0,004	0,000	0,2	0,00
14,250	-1,689	-0,126	0,471	-0,0403	-0,003	0,011	0,2	0,00
14,300	-1,693	-0,110	2,220E-14	-0,0404	-0,003	6,939E-16	0,2	0,00
14,350	-1,700	-0,126	-0,314	-0,0406	-0,003	-0,008	0,2	0,00
14,400	-1,706	-0,141	-0,314	-0,0407	-0,003	-0,008	0,2	0,00
14,450	-1,714	-0,157	-0,157	-0,0409	-0,004	-0,004	0,2	0,00
14,500	-1,722	-0,157	0,471	-0,0411	-0,004	0,011	0,2	0,00
14,550	-1,729	-0,110	0,785	-0,0413	-0,003	0,019	0,2	0,00
14,600	-1,733	-0,079	-1,957E-14	-0,0414	-0,002	-4,684E-16	0,2	0,00
14,650	-1,737	-0,110	-0,785	-0,0415	-0,003	-0,019	0,2	0,00
14,700	-1,744	-0,157	-0,314	-0,0416	-0,004	-0,008	0,2	0,00
14,750	-1,753	-0,141	0,471	-0,0419	-0,003	0,011	0,2	0,00
14,800	-1,758	-0,110	0,000	-0,0420	-0,003	6,939E-16	0,2	0,00
14,850	-1,764	-0,141	-0,157	-0,0421	-0,003	-0,004	0,2	0,00
14,900	-1,772	-0,126	0,471	-0,0423	-0,003	0,011	0,2	0,00
14,950	-1,777	-0,094	0,157	-0,0424	-0,002	0,004	0,2	0,00
15,000	-1,781	-0,110	-0,314	-0,0425	-0,003	-0,007	0,2	0,00
15,050	-1,788	-0,126	0,000	-0,0427	-0,003	0,000	0,2	0,00
15,100	-1,794	-0,110	0,471	-0,0428	-0,003	0,011	0,3	0,00
15,150	-1,799	-0,079	0,471	-0,0429	-0,002	0,011	0,3	0,00
15,200	-1,802	-0,063	0,314	-0,0430	-0,001	0,008	0,3	0,00
