4-b-Kopplung-in Phase- Edelstahl	4-b-Kopplung-in Phase- Edelstahl	4-b-Kopplung-in Phase- Edelstahl	4-b-Kopplung-in Phase- Edelstahl	4-b-Kopplung-gegen Phase- Edelstahl	4-b-Kopplung-gegen Phase- Edelstahl	4-b-Kopplung-gegen Phase- Edelstahl	4-b-Kopplung-gegen Phase- Edelstahl	4-b-Kopplung-Schwebung- Edelstahl	4-b-Kopplung-Schwebung- Edelstahl	4-b-Kopplung-Schwebung- Edelstahl	4-b-Kopplung-Schwebung- Edelstahl
Zeit (s)	Position (cm)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Zeit (s)	Position (cm)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Zeit (s)	Position (cm)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
								93,720	46,09	0,01	0,10
								93,740	46,11	0,02	0,23
								93,760	46,16	0,02	0,01
								93,780	46,20	0,02	-0,11
								93,800	46,23	0,02	1,04E-13
								93,820	46,27	0,02	-0,01
								93,840	46,30	0,02	0,11
								93,860	46,33	0,02	0,12
								93,880	46,39	0,02	-0,10
								93,900	46,42	0,02	-0,22
								93,920	46,46	0,01	-0,12
								93,940	46,47	0,01	0,11
								93,960	46,51	0,02	0,01
								93,980	46,54	0,01	-0,22
								94,000	46,56	0,01	-0,11
								94,020	46,58	0,01	0,01
								94,040	46,59	0,01	-0,11
								94,060	46,61	0,00	-0,11
								94,080	46,61	0,00	0,01
								94,100	46,63	0,00	-0,10
								94,120	46,63	2,91E-4	-0,21
								94,140	46,63	0,00	-0,22
								94,160	46,61	-0,01	-0,11
								94,180	46,60	-0,01	0,01
								94,200	46,58	-0,01	-0,22
								94,220	46,56	-0,02	-0,22
								94,240	46,51	-0,02	-0,23
								94,260	46,50	-0,03	-0,04
								94,280	46,40	-0,02	0,58
								94,300	46,43	0,00	-0,08
								94,320	46,39	-0,02	-0,57
								94,340	46,34	-0,03	-0,11
								94,360	46,29	-0,03	3,47E-14
								94,380	46,24	-0,03	0,01
								94,400	46,19	-0,03	-0,11
								94,420	46,14	-0,03	-0,12
								94,440	46,07	-0,03	0,12
								94,460	46,01	-0,03	0,03
								94,480	45,96	-0,03	-2,15
								94,500	45,90	-0,11	-2,56
								94,520	45,52	-0,13	4,05
								94,540	45,37	0,05	5,06
								94,560	45,72	0,07	-2,02
								94,580	45,65	-0,03	-2,37
								94,600	45,60	-0,02	-2,26
								94,620	45,56	-0,12	-2,35
								94,640	45,12	-0,12	0,78
								94,660	45,08	-0,09	2,06
								94,680	44,76	-0,04	3,60
								94,700	44,94	0,05	2,83
								94,720	44,98	0,08	0,69
								94,740	45,25	0,08	-1,69
								94,760	45,31	0,01	-2,27
								94,780	45,29	-0,01	-0,35
								94,800	45,27	0,00	0,10
								94,820	45,27	0,00	0,20
								94,840	45,25	0,00	0,46
								94,860	45,29	0,01	0,16
								94,880	45,30	0,01	-2,39
								94,900	45,33	-0,08	-4,09
								94,920	44,98	-0,15	0,95
								94,940	44,71	-0,04	6,51
								94,960	44,80	0,11	5,93
								94,980	45,14	0,19	0,60
								95,000	45,57	0,13	-3,95
								95,020	45,66	0,04	-2,79
								95,040	45,72	0,02	0,60
								95,060	45,74	0,06	1,39
								95,080	45,95	0,07	-0,21
								95,100	46,04	0,05	-0,34
								95,120	46,16	0,06	-0,11
								95,140	46,28	0,05	-0,05
								95,160	46,34	0,06	0,80
								95,180	46,52	0,08	0,12
								95,200	46,66	0,06	-0,14
								95,220	46,77	0,07	0,34
								95,240	46,95	0,08	-9,10E-5
								95,260	47,08	0,07	9,71E-5
								95,280	47,24	0,08	0,01
								95,300	47,39	0,07	-0,12
								95,320	47,53	0,07	0,10
								95,340	47,68	0,08	0,23
								95,360	47,84	0,08	0,01
								95,380	48,01	0,08	-0,23
								95,400	48,15	0,07	9,71E-5
								95,420	48,30	0,08	0,02
								95,440	48,46	0,07	-0,22
								95,460	48,60	0,07	-0,12
								95,480	48,74	0,07	0,01
								95,500	48,87	0,07	-0,10
								95,520	49,01	0,06	-0,21
								95,540	49,13	0,06	-0,21
								95,560	49,25	0,06	-0,22
								95,580	49,36	0,05	-0,11
								95,600	49,46	0,05	-0,09
								95,620	49,56	0,05	-0,32
								95,640	49,65	0,04	-0,33
								95,660	49,72	0,03	-0,21
								95,680	49,79	0,03	-0,32
								95,700	49,84	0,02	-0,33
								95,720	49,88	0,02	-0,21
								95,740	49,91	0,01	-0,32
								95,760	49,93	0,00	-0,33
								95,780	49,93	3,12E-4	-0,20
								95,800	49,93	0,00	-0,42
								95,820	49,92	-0,02	-0,56
								95,840	49,87	-0,03	-0,22
								95,860	49,81	-0,03	-0,09
								95,880	49,76	-0,03	-0,32
								95,900	49,70	-0,04	-0,32
								95,920	49,61	-0,04	-0,32
								95,940	49,53	-0,05	-0,33
								95,960	49,41	-0,06	-0,20
								95,980	49,31	-0,06	-0,44
								96,000	49,17	-0,07	-0,34
								96,020	49,01	-0,07	-0,09
								96,040	48,88	-0,08	-0,33
								96,060	48,71	-0,09	-0,22
								96,080	48,53	-0,09	-0,21
								96,100	48,36	-0,09	-0,34
								96,120	48,16	-0,10	-0,11
								96,140	47,97	-0,10	-0,11
								96,160	47,76	-0,10	-0,09
								96,180	47,56	-0,10	-0,44
								96,200	47,35	-0,12	-0,27
								96,220	47,07	-0,11	0,60
								96,240	46,90	-0,10	-0,32
								96,260	46,68	-0,13	-0,39
								96,280	46,40	-0,11	0,83
								96,300	46,23	-0,09	-2,16
								96,320	46,03	-0,20	-0,58
								96,340	45,44	-0,12	3,69
								96,360	45,57	-0,05	-0,30
								96,380	45,23	-0,13	-0,57
								96,400	45,06	-0,07	-1,92
								96,420	44,93	-0,20	-0,65
								96,440	44,24	-0,10	3,08
								96,460	44,53	-0,08	0,12
								96,480	43,92	-0,10	-0,10
								96,500	44,15	-0,08	-0,34
								96,520	43,58	-0,11	1,89
								96,540	43,72	-0,01	1,00
								96,560	43,54	-0,07	-3,19
								96,580	43,44	-0,14	-2,17
								96,600	42,99	-0,16	-0,29
								96,620	42,82	-0,15	2,90
								96,640	42,40	-0,04	3,18
								96,660	42,66	-0,02	-1,69
								96,680	42,32	-0,11	1,39
								96,700	42,23	0,03	3,74
								96,720	42,45	0,04	-1,33
								96,740	42,40	-0,02	-2,66
								96,760	42,38	-0,06	0,51
								96,780	42,14	0,00	3,15
								96,800	42,38	0,06	-1,09
								96,820	42,39	-0,04	-1,00
								96,840	42,21	0,02	3,60
								96,860	42,48	0,10	-1,07
								96,880	42,62	-0,02	-1,61
								96,900	42,39	0,04	5,99
								96,920	42,76	0,22	1,38
								96,940	43,27	0,09	-6,02
								96,960	43,13	-0,02	-0,76
								96,980	43,18	0,06	3,19
								97,000	43,38	0,11	0,05
								97,020	43,60	0,06	0,94
								97,040	43,64	0,14	3,61
								97,060	44,17	0,21	-2,82
								97,080	44,47	0,03	-2,51
								97,100	44,29	0,11	-5,98E-4
								97,120	44,90	0,03	-0,39
								97,140	44,41	0,09	6,41
								97,160	45,27	0,29	0,25
								97,180	45,55	0,10	-4,19
								97,200	45,68	0,12	1,15
								97,220	46,03	0,15	0,04
								97,240	46,27	0,12	-0,69
								97,260	46,51	0,12	0,11
								97,280	46,75	0,12	0,13
								97,300	47,01	0,13	-0,21
								97,320	47,25	0,12	-0,24
								97,340	47,47	0,12	0,11
								97,360	47,71	0,12	0,01
								97,380	47,96	0,12	-0,11
								97,400	48,18	0,12	-0,09
								97,420	48,42	0,11	-0,32
								97,440	48,63	0,10	-0,34
								97,460	48,83	0,10	-0,11
								97,480	49,02	0,10	-0,09
								97,500	49,23	0,10	-0,32
								97,520	49,40	0,09	-0,33
								97,540	49,58	0,08	-0,21
								97,560	49,73	0,08	-0,31
								97,580	49,89	0,07	-0,44
								97,600	50,01	0,06	-0,32
								97,620	50,13	0,06	-0,32
								97,640	50,23	0,05	-0,33
								97,660	50,32	0,04	-0,20
								97,680	50,41	0,04	-0,42
								97,700	50,48	0,03	-0,55
								97,720	50,51	0,02	-0,32
								97,740	50,55	0,01	-0,31
								97,760	50,57	0,00	-0,44
								97,780	50,57	0,00	-0,33
								97,800	50,55	-0,01	-0,20
								97,820	50,54	-0,01	-0,42
								97,840	50,50	-0,03	-0,56
								97,860	50,44	-0,03	-0,22
								97,880	50,37	-0,03	-0,20
								97,900	50,30	-0,04	-0,44
								97,920	50,20	-0,05	-0,32
								97,940	50,10	-0,06	-0,32
								97,960	49,98	-0,06	-0,33
								97,980	49,84	-0,07	-0,22
								98,000	49,70	-0,07	-0,22
								98,020	49,55	-0,08	-0,10
								98,040	49,39	-0,08	-0,21
								98,060	49,24	-0,09	-0,33
								98,080	49,05	-0,09	-0,22
								98,100	48,88	-0,09	-0,11
								98,120	48,67	-0,09	-0,10
								98,140	48,50	-0,10	-0,23
								98,160	48,28	-0,10	-1,23E-4
								98,180	48,09	-0,10	1,29E-4
								98,200	47,88	-0,10	-0,01
								98,220	47,67	-0,10	0,12
								98,240	47,49	-0,10	-0,11
								98,260	47,28	-0,10	-0,11
								98,280	47,07	-0,10	-0,01
								98,300	46,87	-0,10	0,10
								98,320	46,66	-0,10	0,24
								98,340	46,47	-0,09	-0,11
								98,360	46,28	-0,10	-0,04
								98,380	46,05	-0,10	0,56
								98,400	45,90	-0,08	0,41
								98,420	45,73	-0,08	-2,88
								98,440	45,58	-0,20	-0,12
								98,460	44,94	-0,08	5,62
								98,480	45,25	0,03	0,01
								98,500	45,06	-0,08	-2,10
								98,520	44,91	-0,06	0,57
								98,540	44,83	-0,06	-0,03
								98,560	44,67	-0,06	0,55
								98,580	44,61	-0,04	0,46
								98,600	44,52	-0,04	-1,83
								98,620	44,45	-0,11	-2,07
								98,640	44,07	-0,12	3,74
								98,660	43,97	0,04	4,43
								98,680	44,22	0,06	-1,28
								98,700	44,19	-0,01	-1,61
								98,720	44,17	-0,01	0,11
								98,740	44,15	-0,01	-0,01
								98,760	44,14	-0,01	0,08
								98,780	44,12	-0,01	0,53
								98,800	44,11	0,01	0,82
								98,820	44,17	0,03	-2,03
								98,840	44,23	-0,07	-4,38
								98,860	43,89	-0,15	-0,06
								98,880	43,64	-0,07	8,15
								98,900	43,61	0,18	7,52
								98,920	44,35	0,23	-4,72
								98,940	44,53	-0,01	-9,13
								98,960	44,31	-0,14	2,90
								98,980	43,99	0,11	9,20
								99,000	44,73	0,23	-5,89
								99,020	44,92	-0,13	-9,19
								99,040	44,21	-0,13	9,71
								99,060	44,38	0,26	4,57
								99,080	45,24	0,05	-7,76
								99,100	44,57	-0,05	5,15
								99,120	45,03	0,25	0,41
								99,140	45,59	-0,04	-5,26
								99,160	44,89	0,04	7,37
								99,180	45,76	0,26	-2,21
								99,200	45,93	-0,04	-5,26
								99,220	45,58	0,05	5,53
								99,240	46,12	0,18	-2,11
								99,260	46,29	-0,04	-3,28
								99,280	45,98	0,05	4,70
								99,300	46,47	0,15	0,16
								99,320	46,59	0,05	-2,52
								99,340	46,67	0,05	0,01
								99,360	46,80	0,05	-0,21
								99,380	46,88	0,04	-0,23
								99,400	46,97	0,04	0,01
								99,420	47,05	0,04	-0,10
								99,440	47,14	0,04	-0,22
								99,460	47,21	0,03	-0,11
								99,480	47,28	0,03	-0,10
								99,500	47,35	0,03	-0,21
								99,520	47,40	0,03	-0,21
								99,540	47,45	0,02	-0,22
								99,560	47,49	0,02	-0,11
								99,580	47,52	0,02	-0,10
								99,600	47,56	0,01	-0,22
								99,620	47,57	0,01	-0,11
								99,640	47,59	0,01	0,01
								99,660	47,61	0,01	-0,09
								99,680	47,63	0,00	-0,33
								99,700	47,63	0,00	-0,23
								99,720	47,61	0,00	0,01
								99,740	47,61	0,00	-0,11
								99,760	47,59	-0,01	-0,11
								99,780	47,58	-0,01	0,01
								99,800	47,56	-0,01	-0,10
								99,820	47,54	-0,01	-0,23
								99,840	47,51	-0,02	-0,01
								99,860	47,47	-0,01	0,12
								99,880	47,46	-0,01	-0,10
								99,900	47,42	-0,02	-0,22
								99,920	47,39	-0,02	-0,12
								99,940	47,34	-0,02	0,11
								99,960	47,30	-0,02	0,12
								99,980	47,27	-0,02	-0,11
								100,000	47,23	-0,02	-0,01
								100,020	47,18	-0,02	0,23
								100,040	47,16	-0,01	0,01
								100,060	47,13	-0,02	-0,11
								100,080	47,10	-0,02	-0,01
								100,100	47,06	-0,02	0,10
								100,120	47,03	-0,01	0,23
								100,140	47,01	-0,01	1,65E-5
								100,160	46,99	-0,01	-0,01
								100,180	46,96	-0,01	0,22
								100,200	46,96	0,00	0,11
								100,220	46,94	0,00	-0,01
								100,240	46,94	0,00	0,10
								100,260	46,92	-2,93E-4	0,22
								100,280	46,94	0,00	0,11
								100,300	46,94	0,00	-7,29E-14
								100,320	46,96	0,00	-0,01
								100,340	46,95	0,00	0,21
								100,360	46,97	0,01	0,23
								100,380	47,01	0,01	-0,01
								100,400	47,02	0,01	0,11
								100,420	47,06	0,02	0,11
								100,440	47,09	0,02	-0,01
								100,460	47,13	0,02	0,11
								100,480	47,16	0,02	0,11
								100,500	47,21	0,02	-0,01
								100,520	47,24	0,02	0,11
								100,540	47,30	0,03	0,12
								100,560	47,35	0,03	-0,11
								100,580	47,40	0,02	-0,01
								100,600	47,43	0,03	0,12
								100,620	47,50	0,03	-0,11
								100,640	47,54	0,02	-0,01
								100,660	47,59	0,03	0,11
								100,680	47,64	0,03	-2,29E-13
								100,700	47,69	0,03	0,01
								100,720	47,74	0,03	-0,11
								100,740	47,80	0,02	-0,11
								100,760	47,83	0,02	-0,10
								100,780	47,88	0,02	-0,23
								100,800	47,90	0,01	-0,01
								100,820	47,93	0,02	0,12
								100,840	47,97	0,02	-0,10
								100,860	48,00	0,01	-0,21
								100,880	48,02	0,01	-0,21
								100,900	48,04	0,00	-0,22
								100,920	48,04	0,00	-0,11
								100,940	48,04	3,00E-4	-0,10
								100,960	48,04	0,00	-0,22
								100,980	48,02	-0,01	-0,11
								101,000	48,01	-0,01	-0,10
								101,020	47,99	-0,01	-0,22
								101,040	47,96	-0,02	-0,22
								101,060	47,92	-0,02	-0,22
								101,080	47,87	-0,03	-0,11
								101,100	47,82	-0,03	-0,10
								101,120	47,77	-0,03	-0,22
								101,140	47,70	-0,03	-0,22
								101,160	47,63	-0,04	-0,22
								101,180	47,55	-0,04	-0,11
								101,200	47,46	-0,04	-0,09
								101,220	47,38	-0,05	-0,34
								101,240	47,27	-0,06	-0,12
								101,260	47,15	-0,05	0,13
								101,280	47,07	-0,05	-0,21
								101,300	46,95	-0,06	-0,34
								101,320	46,83	-0,06	-0,11
								101,340	46,69	-0,06	6,08E-13
								101,360	46,57	-0,06	0,01
								101,380	46,43	-0,06	-0,09
								101,400	46,31	-0,07	-0,35
								101,420	46,16	-0,08	0,21
								101,440	46,00	-0,06	-1,48
								101,460	45,92	-0,14	-0,43
								101,480	45,45	-0,08	3,24
								101,500	45,61	-0,01	-0,39
								101,520	45,42	-0,09	-0,83
								101,540	45,24	-0,04	-3,07
								101,560	45,25	-0,22	-2,70
								101,580	44,38	-0,15	8,36
								101,600	44,66	0,12	2,27
								101,620	44,85	-0,06	-7,21
								101,640	44,42	-0,17	1,80
								101,660	44,17	0,01	1,03
								101,680	44,48	-0,13	-7,73
								101,700	43,66	-0,30	2,37
								101,720	43,30	-0,03	10,08
								101,740	43,52	0,11	0,21
								101,760	43,72	-0,03	-7,29
								101,780	43,42	-0,18	-2,66
								101,800	42,99	-0,13	6,01
								101,820	42,90	0,06	4,90
								101,840	43,21	0,06	-3,47
								101,860	43,15	-0,08	-3,44
								101,880	42,88	-0,07	3,90
								101,900	42,86	0,07	3,76
								101,920	43,17	0,08	-1,53
								101,940	43,17	0,01	-3,11
								101,960	43,22	-0,05	0,11
								101,980	42,98	0,02	5,64
								102,000	43,28	0,18	3,55
								102,020	43,69	0,16	-5,64
								102,040	43,92	-0,05	-3,65
								102,060	43,50	0,01	7,64
								102,080	43,97	0,26	-1,29
								102,100	44,54	-0,04	-5,61
								102,120	43,81	0,03	7,63
								102,140	44,67	0,27	0,85
								102,160	44,87	0,07	-4,49
								102,180	44,95	0,09	-1,27
								102,200	45,21	0,02	0,04
								102,220	45,01	0,09	1,14
								102,240	45,56	0,06	-0,11
								102,260	45,27	0,08	3,54
								102,280	45,89	0,20	0,28
								102,300	46,08	0,09	-2,65
								102,320	46,27	0,10	0,22
								102,340	46,48	0,10	0,11
								102,360	46,68	0,10	0,11
								102,380	46,89	0,11	0,12
								102,400	47,11	0,11	-0,11
								102,420	47,32	0,10	-0,11
								102,440	47,53	0,10	-1,83E-12
								102,460	47,73	0,10	1,90E-12
								102,480	47,94	0,10	0,01
								102,500	48,15	0,10	-0,10
								102,520	48,35	0,10	-0,22
								102,540	48,54	0,09	-0,11
								102,560	48,73	0,09	-0,10
								102,580	48,92	0,09	-0,21
								102,600	49,09	0,09	-0,21
								102,620	49,27	0,08	-0,21
								102,640	49,42	0,08	-0,21
								102,660	49,58	0,07	-0,21
								102,680	49,72	0,07	-0,21
								102,700	49,85	0,07	-0,32
								102,720	49,98	0,06	-0,33
								102,740	50,08	0,05	-0,21
								102,760	50,18	0,05	-0,31
								102,780	50,27	0,04	-0,44
								102,800	50,34	0,03	-0,32
								102,820	50,39	0,03	-0,31
								102,840	50,45	0,02	-0,44
								102,860	50,46	0,01	-0,32
								102,880	50,48	0,00	-0,32
								102,900	50,48	0,00	-0,32
								102,920	50,47	-0,01	-0,31
								102,940	50,45	-0,02	-0,43
								102,960	50,40	-0,03	-0,43
								102,980	50,35	-0,03	-0,45
								103,000	50,26	-0,04	-0,22
								103,020	50,18	-0,04	-0,08
								103,040	50,09	-0,05	-0,42
								103,060	49,99	-0,06	-0,55
								103,080	49,86	-0,07	-0,33
								103,100	49,72	-0,07	-0,22
								103,120	49,56	-0,08	-0,10
								103,140	49,41	-0,08	-0,20
								103,160	49,26	-0,09	-0,45
								103,180	49,07	-0,09	-0,22
								103,200	48,88	-0,09	-0,22
								103,220	48,69	-0,10	-0,23
								103,240	48,47	-0,10	0,02
								103,260	48,28	-0,10	-0,22
								103,280	48,06	-0,11	-0,23
								103,300	47,83	-0,11	0,02
								103,320	47,61	-0,11	-0,34
								103,340	47,39	-0,13	0,12
								103,360	47,11	-0,11	-1,82
								103,380	46,96	-0,20	-0,52
								103,400	46,31	-0,13	4,63
								103,420	46,46	-0,01	-2,25
								103,440	46,26	-0,22	-2,86
								103,460	45,59	-0,13	5,65
								103,480	45,75	0,01	-3,95
								103,500	45,62	-0,29	-2,95
								103,520	44,60	-0,11	5,06
								103,540	45,19	-0,08	-2,18
								103,560	44,27	-0,20	0,08
								103,580	44,40	-0,08	0,58
								103,600	43,94	-0,17	-0,26
								103,620	43,71	-0,09	2,38
								103,640	43,58	-0,08	0,32
								103,660	43,40	-0,08	0,58
								103,680	43,26	-0,05	-2,07
								103,700	43,19	-0,16	-0,08
								103,720	42,62	-0,06	5,26
								103,740	42,96	0,05	-2,15
								103,760	42,82	-0,14	-0,72
								103,780	42,39	0,02	6,43
								103,800	42,90	0,11	1,43
								103,820	42,84	0,08	-2,83
								103,840	43,21	8,03E-4	-2,41
								103,860	42,85	-0,02	2,04
								103,880	43,14	0,08	0,55
								103,900	43,17	0,00	-3,45
								103,920	43,15	-0,06	-1,47
								103,940	42,95	-0,06	-0,36
								103,960	42,93	-0,07	1,77
								103,980	42,67	0,02	6,68
								104,000	42,99	0,20	1,40
								104,020	43,46	0,07	-6,35
								104,040	43,28	-0,06	0,97
								104,060	43,23	0,11	3,14
								104,080	43,72	0,07	-3,02
								104,100	43,50	-0,01	2,49
								104,120	43,68	0,17	2,41
								104,140	44,18	0,09	-2,25
								104,160	44,02	0,08	1,26
								104,180	44,49	0,14	0,16
								104,200	44,57	0,08	-2,64
								104,220	44,83	0,03	0,03
								104,240	44,69	0,09	3,19
								104,260	45,17	0,16	0,31
								104,280	45,32	0,10	-1,37
								104,300	45,57	0,10	-0,11
								104,320	45,74	0,09	-0,12
								104,340	45,95	0,10	0,11
								104,360	46,13	0,10	0,01
								104,380	46,34	0,10	-0,11
								104,400	46,53	0,09	-0,11
								104,420	46,72	0,09	-1,61E-12
								104,440	46,91	0,09	0,01
								104,460	47,10	0,09	-0,10
								104,480	47,29	0,09	-0,22
								104,500	47,46	0,09	-0,11
								104,520	47,63	0,09	-0,11
								104,540	47,81	0,08	-0,11
								104,560	47,96	0,08	-0,09
								104,580	48,13	0,08	-0,32
								104,600	48,27	0,07	-0,33
								104,620	48,41	0,06	-0,22
								104,640	48,53	0,06	-0,11
								104,660	48,65	0,06	-0,09
								104,680	48,77	0,06	-0,31
								104,700	48,88	0,05	-0,45
								104,720	48,96	0,04	-0,22
								104,740	49,03	0,04	-0,09
								104,760	49,12	0,04	-0,33
								104,780	49,17	0,03	-0,21
								104,800	49,22	0,03	-0,20
								104,820	49,28	0,02	-0,44
								104,840	49,29	0,01	-0,33
								104,860	49,31	0,00	-0,21
								104,880	49,31	3,08E-4	-0,21
								104,900	49,31	0,00	-0,22
								104,920	49,30	-0,01	-0,21
								104,940	49,28	-0,01	-0,32
								104,960	49,25	-0,02	-0,33
								104,980	49,20	-0,03	-0,22
								105,000	49,15	-0,03	-0,12
								105,020	49,08	-0,03	0,02
								105,040	49,02	-0,03	-0,21
								105,060	48,96	-0,04	-0,33
								105,080	48,87	-0,04	-0,22
								105,100	48,79	-0,05	-0,12
								105,120	48,68	-0,05	0,02
								105,140	48,60	-0,05	-0,22
								105,160	48,50	-0,06	-0,23
								105,180	48,37	-0,06	0,01
								105,200	48,27	-0,06	-0,11
								105,220	48,15	-0,06	-0,12
								105,240	48,03	-0,06	0,11
								105,260	47,91	-0,06	0,12
								105,280	47,81	-0,06	-0,11
								105,300	47,69	-0,06	-0,12
								105,320	47,57	-0,06	0,11
								105,340	47,44	-0,06	0,01
								105,360	47,34	-0,06	-0,13
								105,380	47,20	-0,06	0,22
								105,400	47,10	-0,05	0,11
								105,420	47,00	-0,06	-0,01
								105,440	46,88	-0,05	0,22
								105,460	46,79	-0,05	0,11
								105,480	46,69	-0,05	-8,06E-13
								105,500	46,60	-0,05	0,02
								105,520	46,50	-0,05	-0,37
								105,540	46,42	-0,06	0,26
								105,560	46,25	-0,04	1,26
								105,580	46,27	-0,01	0,04
								105,600	46,20	-0,03	-0,46
								105,620	46,14	-0,03	-1,83
								105,640	46,08	-0,11	-0,38
								105,660	45,71	-0,05	4,18
								105,680	45,90	0,06	1,15
								105,700	45,94	0,00	-1,93
								105,720	45,91	-0,02	-0,36
								105,740	45,87	-0,01	0,22
								105,760	45,86	-0,01	0,22
								105,780	45,84	0,00	0,11
								105,800	45,84	0,00	0,10
								105,820	45,82	-2,86E-4	0,22
								105,840	45,84	0,00	0,11
								105,860	45,84	0,00	-0,01
								105,880	45,86	0,00	0,10
								105,900	45,85	0,01	0,24
								105,920	45,89	0,01	0,01
								105,940	45,91	0,01	-1,93
								105,960	45,92	-0,06	-2,29
								105,980	45,65	-0,08	1,66
								106,000	45,59	0,00	2,83
								106,020	45,66	0,03	0,45
								106,040	45,71	0,02	1,83
								106,060	45,75	0,10	2,08
								106,080	46,13	0,10	-2,05
								106,100	46,16	0,02	-2,04
								106,120	46,21	0,02	-0,22
								106,140	46,25	0,01	-1,95
								106,160	46,26	-0,06	-0,21
								106,180	46,03	0,00	3,28
								106,200	46,28	0,08	0,77
								106,220	46,33	0,03	-1,23
								106,240	46,42	0,03	-0,55
								106,260	46,44	0,01	-0,34
								106,280	46,47	0,01	-0,11
								106,300	46,49	0,01	-0,11
								106,320	46,51	0,01	0,01
								106,340	46,52	0,01	-0,11
								106,360	46,54	0,00	-0,11
								106,380	46,54	0,00	0,01
								106,400	46,56	0,00	-0,21
								106,420	46,56	0,00	-0,23
								106,440	46,54	0,00	3,82E-14
								106,460	46,54	0,00	-3,49E-15
								106,480	46,53	0,00	0,01
								106,500	46,53	0,00	-0,22
								106,520	46,51	-0,01	-0,22
