4-b-Kopplung-in Phase- Edelstahl;4-b-Kopplung-in Phase- Edelstahl;4-b-Kopplung-in Phase- Edelstahl;4-b-Kopplung-in Phase- Edelstahl;4-b-Kopplung-gegen Phase- Edelstahl;4-b-Kopplung-gegen Phase- Edelstahl;4-b-Kopplung-gegen Phase- Edelstahl;4-b-Kopplung-gegen Phase- Edelstahl;4-b-Kopplung-Schwebung- Edelstahl;4-b-Kopplung-Schwebung- Edelstahl;4-b-Kopplung-Schwebung- Edelstahl;4-b-Kopplung-Schwebung- Edelstahl
Zeit (s);Position (cm);Geschwindigkeit (m/s);Beschleunigung (m/s²);Zeit (s);Position (cm);Geschwindigkeit (m/s);Beschleunigung (m/s²);Zeit (s);Position (cm);Geschwindigkeit (m/s);Beschleunigung (m/s²)
54.78;44.12;-0.03;0.11;54.78;44.22;-0.03;0.33;54.78;42.15;-0.07;0.54
54.8;44.07;-0.03;-0.01;54.8;44.17;-0.02;0.21;54.8;42.01;-0.06;0.54
54.82;44;-0.03;0.2;54.82;44.14;-0.02;0.32;54.82;41.91;-0.05;0.42
54.84;43.95;-0.02;0.44;54.84;44.1;-0.01;0.44;54.84;41.8;-0.04;0.54
54.86;43.91;-0.01;0.23;54.86;44.1;-0.000276;0.32;54.86;41.73;-0.03;0.54
54.88;43.9;-0.01;-0.01;54.88;44.1;0;0.32;54.88;41.68;-0.02;0.43
54.9;43.86;-0.01;0.21;54.9;44.12;0.01;0.32;54.9;41.64;-0.01;0.42
54.92;43.84;0;0.34;54.92;44.15;0.02;0.32;54.92;41.62;-0.01;0.53
54.94;43.84;0;0.11;54.94;44.18;0.03;0.44;54.94;41.62;0.01;0.65
54.96;43.84;-0.000274;0.09;54.96;44.25;0.03;0.32;54.96;41.66;0.02;0.54
54.98;43.84;0;0.32;54.98;44.32;0.04;0.32;54.98;41.71;0.03;0.44
55;43.86;0.01;0.34;55;44.4;0.05;0.33;55;41.77;0.04;0.32
55.02;43.89;0.02;0.11;55.02;44.51;0.05;0.21;55.02;41.86;0.04;0.31
55.04;43.93;0.02;-0.01;55.04;44.61;0.06;0.21;55.04;41.94;0.05;0.54
55.06;43.96;0.02;0.21;55.06;44.73;0.06;0.21;55.06;42.06;0.06;0.54
55.08;43.99;0.03;0.34;55.08;44.85;0.06;0.32;55.08;42.2;0.07;0.44
55.1;44.06;0.03;0.11;55.1;44.99;0.07;0.33;55.1;42.35;0.08;0.32
55.12;44.11;0.03;0.1;55.12;45.14;0.08;0.22;55.12;42.52;0.09;0.32
55.14;44.18;0.03;0.21;55.14;45.29;0.08;0.11;55.14;42.69;0.09;0.44
55.16;44.25;0.04;0.21;55.16;45.47;0.08;0.1;55.16;42.9;0.1;0.22
55.18;44.34;0.04;0.21;55.18;45.62;0.09;0.22;55.18;43.11;0.1;0.09
55.2;44.42;0.05;0.22;55.2;45.81;0.09;0.11;55.2;43.31;0.11;0.32
55.22;44.52;0.05;0.11;55.22;45.98;0.09;3.47E-14;55.22;43.54;0.12;0.34
55.24;44.63;0.05;-0.01;55.24;46.17;0.09;-0.01;55.24;43.78;0.12;0.11
55.26;44.73;0.05;0.1;55.26;46.34;0.09;0.11;55.26;44.02;0.12;0.1
55.28;44.83;0.06;0.22;55.28;46.53;0.09;0.11;55.28;44.26;0.12;0.22
55.3;44.95;0.06;0.11;55.3;46.72;0.09;4.89E-13;55.3;44.51;0.13;0.11
55.32;45.07;0.06;-0.01;55.32;46.91;0.09;0.01;55.32;44.77;0.13;-0.01
55.34;45.19;0.06;0.1;55.34;47.1;0.09;-0.1;55.34;45.03;0.13;0.11
55.36;45.31;0.06;0.22;55.36;47.29;0.09;-0.23;55.36;45.29;0.13;0.12
55.38;45.45;0.07;0.11;55.38;47.46;0.09;0.000113;55.38;45.56;0.13;-0.11
55.4;45.59;0.07;0.11;55.4;47.63;0.09;0.02;55.4;45.82;0.13;-0.11
55.42;45.72;0.07;0.11;55.42;47.82;0.09;-0.33;55.42;46.08;0.13;0.01
55.44;45.88;0.07;3.59E-13;55.44;47.98;0.08;-0.22;55.44;46.34;0.13;-0.11
55.46;46.02;0.07;-3.59E-13;55.46;48.13;0.08;-0.1;55.46;46.6;0.12;-0.11
55.48;46.17;0.07;-0.01;55.48;48.29;0.07;-0.21;55.48;46.84;0.12;0.02
55.5;46.31;0.07;0.11;55.5;48.43;0.07;-0.21;55.5;47.09;0.13;-0.32
55.52;46.46;0.08;0.11;55.52;48.56;0.06;-0.21;55.52;47.34;0.11;-0.34
55.54;46.62;0.08;0.01;55.54;48.68;0.06;-0.21;55.54;47.54;0.11;0.01
55.56;46.77;0.08;-0.11;55.56;48.81;0.06;-0.31;55.56;47.78;0.11;-0.21
55.58;46.93;0.07;-0.11;55.58;48.91;0.05;-0.44;55.58;47.99;0.1;-0.32
55.6;47.07;0.07;3.94E-13;55.6;49;0.04;-0.34;55.6;48.2;0.1;-0.32
55.62;47.22;0.07;0;55.62;49.07;0.03;-0.1;55.62;48.39;0.09;-0.33
55.64;47.36;0.07;-3.47E-14;55.64;49.14;0.04;-0.2;55.64;48.56;0.09;-0.21
55.66;47.51;0.07;-2.9E-13;55.66;49.21;0.03;-0.43;55.66;48.73;0.08;-0.32
55.68;47.65;0.07;0.01;55.68;49.24;0.02;-0.43;55.68;48.89;0.07;-0.33
55.7;47.81;0.07;-0.11;55.7;49.28;0.01;-0.45;55.7;49.03;0.07;-0.2
55.72;47.94;0.07;-0.11;55.72;49.28;0;-0.21;55.72;49.17;0.07;-0.43
55.74;48.08;0.07;-0.1;55.74;49.28;0.000616;-0.19;55.74;49.29;0.05;-0.45
55.76;48.22;0.06;-0.22;55.76;49.28;-0.01;-0.55;55.76;49.37;0.05;-0.21
55.78;48.34;0.06;-0.11;55.78;49.25;-0.02;-0.45;55.78;49.48;0.04;-0.32
55.8;48.46;0.06;-3.02E-13;55.8;49.2;-0.03;-0.22;55.8;49.55;0.03;-0.32
55.82;48.58;0.06;0.01;55.82;49.15;-0.03;-0.22;55.82;49.62;0.03;-0.31
55.84;48.7;0.06;-0.09;55.84;49.08;-0.03;-0.2;55.84;49.67;0.02;-0.43
55.86;48.82;0.06;-0.32;55.86;49.01;-0.04;-0.43;55.86;49.71;0.01;-0.44
55.88;48.93;0.05;-0.35;55.88;48.93;-0.05;-0.45;55.88;49.73;0;-0.33
55.9;49.01;0.04;5.95E-05;55.9;48.8;-0.06;-0.1;55.9;49.73;0.000311;-0.21
55.92;49.1;0.05;0.02;55.92;48.7;-0.06;-0.2;55.92;49.73;0;-0.32
55.94;49.2;0.04;-0.33;55.94;48.58;-0.06;-0.45;55.94;49.71;-0.01;-0.33
55.96;49.27;0.03;-0.23;55.96;48.45;-0.07;-0.22;55.96;49.68;-0.02;-0.22
55.98;49.34;0.03;0.01;55.98;48.29;-0.07;-0.1;55.98;49.64;-0.02;-0.21
56;49.41;0.03;-0.1;56;48.15;-0.08;-0.22;56;49.59;-0.03;-0.31
56.02;49.48;0.03;-0.21;56.02;47.98;-0.08;-0.11;56.02;49.54;-0.03;-0.45
56.04;49.53;0.03;-0.21;56.04;47.83;-0.08;-0.11;56.04;49.46;-0.04;-0.12
56.06;49.59;0.02;-0.33;56.06;47.66;-0.09;-0.11;56.06;49.37;-0.04;0.02
56.08;49.62;0.01;-0.22;56.08;47.48;-0.09;-0.1;56.08;49.3;-0.04;-0.33
56.1;49.64;0.01;-0.1;56.1;47.31;-0.09;-0.23;56.1;49.2;-0.05;-0.23
56.12;49.67;0.01;-0.21;56.12;47.12;-0.09;-0.01;56.12;49.1;-0.05;0.02
56.14;49.67;0;-0.21;56.14;46.93;-0.09;0.11;56.14;48.99;-0.05;-0.21
56.16;49.69;0.00031;-0.22;56.16;46.76;-0.09;-7.33E-13;56.16;48.89;-0.06;-0.35
56.18;49.67;0;-0.11;56.18;46.57;-0.09;7.33E-13;56.18;48.75;-0.06;-0.01
56.2;49.67;0;-0.1;56.2;46.4;-0.09;-0.01;56.2;48.63;-0.06;0.12
56.22;49.66;-0.01;-0.21;56.22;46.21;-0.09;0.11;56.22;48.51;-0.06;2.67E-13
56.24;49.64;-0.01;-0.32;56.24;46.04;-0.09;0.11;56.24;48.39;-0.06;0.01
56.26;49.61;-0.02;-0.34;56.26;45.87;-0.09;-0.01;56.26;48.27;-0.06;-0.11
56.28;49.56;-0.03;-0.11;56.28;45.69;-0.09;0.09;56.28;48.15;-0.06;-0.12
56.3;49.51;-0.03;-0.1;56.3;45.52;-0.08;0.33;56.3;48.01;-0.06;0.11
56.32;49.45;-0.03;-0.22;56.32;45.37;-0.07;0.23;56.32;47.89;-0.06;0.12
56.34;49.39;-0.03;-0.11;56.34;45.23;-0.07;-0.02;56.34;47.77;-0.06;-0.01
56.36;49.32;-0.03;-0.09;56.36;45.07;-0.07;0.32;56.36;47.65;-0.06;0.11
56.38;49.25;-0.04;-0.33;56.38;44.93;-0.06;0.45;56.38;47.53;-0.06;0.11
56.4;49.16;-0.05;-0.24;56.4;44.83;-0.06;0.1;56.4;47.43;-0.06;-0.01
56.42;49.06;-0.05;0.12;56.42;44.71;-0.06;0.21;56.42;47.31;-0.06;0.21
56.44;48.97;-0.04;-0.08;56.44;44.61;-0.05;0.33;56.44;47.2;-0.05;0.34
56.46;48.89;-0.05;-0.45;56.46;44.52;-0.04;0.21;56.46;47.12;-0.04;0.11
56.48;48.77;-0.06;-0.12;56.48;44.43;-0.04;0.32;56.48;47.03;-0.04;-0.01
56.5;48.65;-0.06;0.02;56.5;44.36;-0.03;0.44;56.5;46.94;-0.04;0.1
56.52;48.55;-0.06;-0.23;56.52;44.31;-0.02;0.33;56.52;46.86;-0.04;0.22
56.54;48.41;-0.06;-7.49E-05;56.54;44.28;-0.02;0.21;56.54;46.79;-0.03;0.22
56.56;48.29;-0.06;0.02;56.56;44.24;-0.01;0.32;56.56;46.72;-0.03;0.22
56.58;48.17;-0.06;-0.22;56.58;44.22;0;0.43;56.58;46.67;-0.03;0.11
56.6;48.03;-0.07;-0.12;56.6;44.22;0;0.44;56.6;46.62;-0.03;0.1
56.62;47.89;-0.07;0.01;56.62;44.24;0.01;0.33;56.62;46.56;-0.02;0.22
56.64;47.76;-0.07;-0.11;56.64;44.27;0.02;0.21;56.64;46.53;-0.02;0.22
56.66;47.62;-0.07;-0.12;56.66;44.3;0.02;0.32;56.66;46.49;-0.01;0.22
56.68;47.46;-0.07;5.8E-13;56.68;44.35;0.03;0.44;56.68;46.48;-0.01;0.22
56.7;47.33;-0.07;7.19E-13;56.7;44.42;0.04;0.33;56.7;46.46;0;0.22
56.72;47.17;-0.07;0.01;56.72;44.51;0.04;0.21;56.72;46.46;-0.00029;0.22
56.74;47.04;-0.07;-0.11;56.74;44.59;0.05;0.21;56.74;46.46;0;0.11
56.76;46.88;-0.08;-0.01;56.76;44.7;0.05;0.21;56.76;46.47;0;-0.01
56.78;46.72;-0.07;0.11;56.78;44.8;0.06;0.32;56.78;46.47;0;0.1
56.8;46.59;-0.07;-2.9E-13;56.8;44.92;0.06;0.44;56.8;46.49;0.01;0.21
56.82;46.43;-0.07;-6.15E-13;56.82;45.05;0.07;0.22;56.82;46.51;0.01;0.22
56.84;46.3;-0.07;-0.01;56.84;45.21;0.07;0.1;56.84;46.54;0.02;0.11
56.86;46.14;-0.07;0.11;56.86;45.35;0.08;0.22;56.86;46.58;0.02;-0.01
56.88;46;-0.07;9.18E-05;56.88;45.52;0.08;0.11;56.88;46.61;0.02;0.11
56.9;45.87;-0.07;-0.01;56.9;45.67;0.08;0.1;56.9;46.64;0.02;0.12
56.92;45.71;-0.07;0.23;56.92;45.84;0.09;0.22;56.92;46.7;0.02;-0.11
56.94;45.59;-0.06;-0.01;56.94;46.01;0.09;0.11;56.94;46.73;0.02;-0.01
56.96;45.45;-0.07;0.1;56.96;46.2;0.09;-0.01;56.96;46.76;0.02;0.11
56.98;45.31;-0.06;0.24;56.98;46.38;0.09;0.11;56.98;46.82;0.02;1.56E-13
57;45.21;-0.06;-0.12;57;46.56;0.09;0.11;57;46.85;0.02;-1.56E-13
57.02;45.07;-0.07;0.09;57.02;46.75;0.09;-3.47E-14;57.02;46.9;0.02;-2.61E-14
57.04;44.95;-0.06;0.34;57.04;46.94;0.09;4.54E-13;57.04;46.94;0.02;0.01
57.06;44.85;-0.05;0.11;57.06;47.13;0.09;0.01;57.06;46.99;0.02;-0.11
57.08;44.74;-0.05;0.1;57.08;47.32;0.09;-0.1;57.08;47.02;0.02;-0.11
57.1;44.64;-0.05;0.22;57.1;47.51;0.09;-0.22;57.1;47.06;0.02;-0.11
57.12;44.55;-0.04;0.11;57.12;47.68;0.09;-0.11;57.12;47.09;0.01;-0.11
57.14;44.47;-0.04;-0.01;57.14;47.86;0.09;0.01;57.14;47.11;0.01;0.01
57.16;44.38;-0.04;0.09;57.16;48.03;0.09;-0.1;57.16;47.14;0.01;-0.21
57.18;44.29;-0.04;0.32;57.18;48.2;0.08;-0.21;57.18;47.16;0;-0.34
57.2;44.22;-0.03;0.34;57.2;48.36;0.08;-0.21;57.2;47.16;0;-0.11
57.22;44.17;-0.03;0.11;57.22;48.51;0.07;-0.33;57.22;47.16;0;0.01
57.24;44.12;-0.03;-0.01;57.24;48.65;0.06;-0.21;57.24;47.16;0.000295;-0.1
57.26;44.07;-0.03;0.09;57.26;48.77;0.07;-0.2;57.26;47.16;0;-0.22
57.28;44.02;-0.02;0.32;57.28;48.91;0.06;-0.45;57.28;47.15;-0.01;-0.22
57.3;43.98;-0.01;0.34;57.3;49;0.05;-0.22;57.3;47.13;-0.01;-0.22
57.32;43.96;-0.01;0.11;57.32;49.1;0.05;-0.09;57.32;47.1;-0.02;-0.11
57.34;43.95;-0.01;0.1;57.34;49.19;0.04;-0.31;57.34;47.06;-0.02;-0.09
57.36;43.93;0;0.22;57.36;49.27;0.04;-0.43;57.36;47.03;-0.02;-0.32
57.38;43.93;-0.000275;0.22;57.38;49.33;0.03;-0.44;57.38;46.98;-0.03;-0.34
57.4;43.93;0;0.21;57.4;49.38;0.02;-0.33;57.4;46.91;-0.03;-0.11
57.42;43.94;0.01;0.21;57.42;49.4;0.01;-0.2;57.42;46.84;-0.03;0.01
57.44;43.96;0.01;0.22;57.44;49.43;0.01;-0.43;57.44;46.77;-0.03;-0.21
57.46;44;0.02;0.11;57.46;49.43;0;-0.45;57.46;46.71;-0.04;-0.34
57.48;44.03;0.02;0.1;57.48;49.42;-0.01;-0.22;57.48;46.6;-0.05;-0.11
57.5;44.06;0.02;0.21;57.5;49.4;-0.01;-0.21;57.5;46.52;-0.05;-0.1
57.52;44.11;0.03;0.21;57.52;49.37;-0.02;-0.31;57.52;46.41;-0.05;-0.22
57.54;44.17;0.03;0.22;57.54;49.33;-0.03;-0.43;57.54;46.31;-0.06;-0.11
57.56;44.23;0.03;0.1;57.56;49.27;-0.03;-0.44;57.56;46.19;-0.06;0.01
57.58;44.3;0.03;0.21;57.58;49.2;-0.04;-0.34;57.58;46.09;-0.06;-0.11
57.6;44.37;0.04;0.34;57.6;49.09;-0.05;-0.09;57.6;45.97;-0.06;-0.11
57.62;44.47;0.05;-5.34E-05;57.62;49.01;-0.05;-0.31;57.62;45.85;-0.06;-0.11
57.64;44.56;0.04;-0.01;57.64;48.91;-0.06;-0.45;57.64;45.73;-0.06;-0.11
57.66;44.64;0.05;0.22;57.66;48.77;-0.06;-0.21;57.66;45.59;-0.06;2.87E-13
57.68;44.75;0.05;0.11;57.68;48.65;-0.07;-0.33;57.68;45.47;-0.06;3.56E-13
57.7;44.85;0.05;0.1;57.7;48.5;-0.08;-0.22;57.7;45.33;-0.06;-6.08E-13
57.72;44.95;0.06;0.23;57.72;48.34;-0.08;-0.1;57.72;45.21;-0.06;-0.01
57.74;45.07;0.06;-6.95E-05;57.74;48.19;-0.08;-0.22;57.74;45.07;-0.06;0.11
57.76;45.19;0.06;-0.02;57.76;48.02;-0.09;-0.11;57.76;44.95;-0.06;0.01
57.78;45.3;0.06;0.34;57.78;47.85;-0.09;-0.1;57.78;44.83;-0.06;-0.13
57.8;45.43;0.07;0.12;57.8;47.67;-0.09;-0.22;57.8;44.69;-0.07;0.21
57.82;45.57;0.06;-0.12;57.82;47.49;-0.09;-0.11;57.82;44.57;-0.06;0.34
57.84;45.69;0.06;0.11;57.84;47.3;-0.09;-0.11;57.84;44.47;-0.05;0.11
57.86;45.83;0.07;0.11;57.86;47.11;-0.1;-0.12;57.86;44.37;-0.05;0.1
57.88;45.97;0.07;0.11;57.88;46.9;-0.1;0.11;57.88;44.26;-0.05;0.22
57.9;46.1;0.07;0.01;57.9;46.71;-0.09;0.12;57.9;44.18;-0.04;0.11
57.92;46.26;0.07;-0.12;57.92;46.52;-0.09;-0.11;57.92;44.09;-0.04;0.09
57.94;46.38;0.07;0.11;57.94;46.33;-0.1;-0.12;57.94;44;-0.04;0.32
57.96;46.53;0.07;0.12;57.96;46.13;-0.1;0.1;57.96;43.93;-0.03;0.33
57.98;46.67;0.07;-0.11;57.98;45.94;-0.09;0.22;57.98;43.88;-0.03;0.22
58;46.83;0.07;-0.13;58;45.75;-0.09;0.11;58;43.83;-0.02;0.21
58.02;46.95;0.07;0.22;58.02;45.58;-0.09;0.09;58.02;43.79;-0.02;0.32
58.04;47.1;0.08;0.13;58.04;45.38;-0.09;0.33;58.04;43.76;-0.01;0.44
58.06;47.26;0.07;-0.21;58.06;45.23;-0.08;0.23;58.06;43.76;0;0.22
58.08;47.39;0.07;-0.23;58.08;45.07;-0.08;-0.01;58.08;43.76;-0.000547;0.2
58.1;47.53;0.06;-0.01;58.1;44.92;-0.08;0.09;58.1;43.75;0.01;0.44
58.12;47.65;0.07;0.12;58.12;44.76;-0.07;0.32;58.12;43.79;0.02;0.32
58.14;47.81;0.07;-0.11;58.14;44.62;-0.07;0.44;58.14;43.82;0.02;0.32
58.16;47.93;0.06;-0.11;58.16;44.5;-0.06;0.33;58.16;43.87;0.03;0.44
58.18;48.07;0.06;-0.1;58.18;44.4;-0.05;0.22;58.18;43.94;0.04;0.33
58.2;48.19;0.06;-0.22;58.2;44.3;-0.05;0.21;58.2;44.03;0.04;0.2
58.22;48.31;0.06;-0.11;58.22;44.21;-0.04;0.32;58.22;44.11;0.05;0.43
58.24;48.41;0.06;0.01;58.24;44.12;-0.03;0.44;58.24;44.21;0.06;0.44
58.26;48.53;0.06;-0.11;58.26;44.07;-0.03;0.32;58.26;44.35;0.06;0.21
58.28;48.63;0.05;-0.11;58.28;44.02;-0.02;0.32;58.28;44.47;0.07;0.32
58.3;48.74;0.05;-0.1;58.3;43.98;-0.01;0.32;58.3;44.62;0.08;0.32
58.32;48.84;0.05;-0.21;58.32;43.96;-0.01;0.32;58.32;44.78;0.08;0.32
58.34;48.93;0.04;-0.22;58.34;43.94;-0.00055;0.44;58.34;44.95;0.09;0.33
58.36;49.02;0.04;-0.12;58.36;43.96;0.01;0.32;58.36;45.14;0.09;0.21
58.38;49.08;0.04;0.02;58.38;43.98;0.01;0.32;58.38;45.33;0.1;0.21
58.4;49.17;0.04;-0.21;58.4;44.01;0.02;0.32;58.4;45.53;0.1;0.21
58.42;49.24;0.03;-0.33;58.42;44.06;0.03;0.32;58.42;45.74;0.11;0.21
58.44;49.29;0.03;-0.21;58.44;44.11;0.03;0.44;58.44;45.96;0.11;0.21
58.46;49.34;0.02;-0.22;58.46;44.2;0.04;0.33;58.46;46.18;0.12;0.33
58.48;49.38;0.02;-0.12;58.48;44.28;0.05;0.21;58.48;46.42;0.12;0.23
58.5;49.41;0.02;0.01;58.5;44.39;0.05;0.2;58.5;46.68;0.12;-0.01
58.52;49.45;0.02;-0.1;58.52;44.49;0.06;0.43;58.52;46.92;0.12;0.1
58.54;49.48;0.01;-0.21;58.54;44.61;0.07;0.45;58.54;47.18;0.13;0.23
58.56;49.5;0.01;-0.21;58.56;44.76;0.07;0.11;58.56;47.44;0.13;0.01
58.58;49.52;0;-0.21;58.58;44.9;0.07;0.1;58.58;47.71;0.13;-0.12
58.6;49.52;0.00031;-0.21;58.6;45.05;0.08;0.21;58.6;47.95;0.13;0.12
58.62;49.52;0;-0.22;58.62;45.21;0.08;0.21;58.62;48.23;0.13;0.01
58.64;49.5;-0.01;-0.22;58.64;45.38;0.09;0.21;58.64;48.49;0.13;-0.11
58.66;49.49;-0.01;-0.22;58.66;45.55;0.09;0.22;58.66;48.74;0.13;0.01
58.68;49.45;-0.02;-0.11;58.68;45.74;0.09;0.11;58.68;49;0.13;-0.1
58.7;49.42;-0.02;-0.11;58.7;45.93;0.09;0.11;58.7;49.26;0.12;-0.21
58.72;49.38;-0.02;-0.11;58.72;46.12;0.1;0.11;58.72;49.5;0.12;-0.21
58.74;49.33;-0.02;-0.09;58.74;46.32;0.1;-9.82E-13;58.74;49.74;0.12;-0.22
58.76;49.3;-0.03;-0.32;58.76;46.51;0.1;3.7E-13;58.76;49.97;0.11;-0.1
58.78;49.23;-0.03;-0.34;58.78;46.72;0.1;5.43E-13;58.78;50.19;0.11;-0.2
58.8;49.16;-0.04;-0.12;58.8;46.91;0.1;-3.7E-13;58.8;50.42;0.1;-0.44
58.82;49.08;-0.04;0.01;58.82;47.12;0.1;-4.74E-13;58.82;50.61;0.09;-0.33
58.84;49.01;-0.04;-0.1;58.84;47.3;0.1;0.01;58.84;50.8;0.09;-0.29
58.86;48.92;-0.04;-0.22;58.86;47.51;0.1;-0.1;58.86;50.97;0.08;0.96
58.88;48.84;-0.05;-0.22;58.88;47.7;0.09;-0.21;58.88;51.13;0.13;-0.34
58.9;48.73;-0.05;-0.12;58.9;47.89;0.09;-0.22;58.9;51.48;0.07;-1.78
58.92;48.63;-0.05;0.01;58.92;48.06;0.09;-0.11;58.92;51.41;0.06;0.73
58.94;48.53;-0.05;-0.1;58.94;48.23;0.09;-0.1;58.94;51.71;0.1;-0.35
58.96;48.43;-0.06;-0.22;58.96;48.41;0.08;-0.21;58.96;51.8;0.04;-1.58
58.98;48.31;-0.06;-0.12;58.98;48.56;0.08;-0.21;58.98;51.89;0.04;-0.55
59;48.19;-0.06;4.65E-13;59;48.72;0.07;-0.21;59;51.94;0.02;-0.44
59.02;48.07;-0.06;0.01;59.02;48.86;0.07;-0.32;59.02;51.98;0.02;-0.3
59.04;47.94;-0.06;-0.1;59.04;49;0.06;-0.33;59.04;52.01;0.01;-0.64
59.06;47.83;-0.06;-0.22;59.06;49.1;0.06;-0.21;59.06;52.02;-0.01;-0.66
59.08;47.69;-0.07;-0.12;59.08;49.22;0.05;-0.32;59.08;51.98;-0.02;-0.43
59.1;47.55;-0.07;2.71E-13;59.1;49.31;0.04;-0.32;59.1;51.95;-0.03;-0.44
59.12;47.41;-0.07;-3.06E-13;59.12;49.39;0.04;-0.31;59.12;51.88;-0.03;-0.23
59.14;47.28;-0.07;3.06E-13;59.14;49.46;0.03;-0.44;59.14;51.81;-0.03;-1.6
59.16;47.14;-0.07;0;59.16;49.52;0.02;-0.33;59.16;51.74;-0.1;-1.9
59.18;47;-0.07;-2.71E-13;59.18;49.55;0.02;-0.21;59.18;51.42;-0.11;0.65
59.2;46.86;-0.07;3.06E-13;59.2;49.59;0.01;-0.31;59.2;51.3;-0.07;0.61
59.22;46.72;-0.07;3.06E-13;59.22;49.6;0;-0.43;59.22;51.13;-0.09;-0.43
59.24;46.59;-0.07;3.47E-14;59.24;49.61;0;-0.43;59.24;50.96;-0.09;-0.43
59.26;46.45;-0.07;-6.46E-13;59.26;49.59;-0.01;-0.44;59.26;50.77;-0.1;-0.45
59.28;46.31;-0.07;-6.11E-13;59.28;49.56;-0.02;-0.33;59.28;50.55;-0.11;-0.2
59.3;46.17;-0.07;2.71E-13;59.3;49.51;-0.03;-0.21;59.3;50.34;-0.11;-0.42
59.32;46.04;-0.07;-0.01;59.32;49.45;-0.03;-0.32;59.32;50.11;-0.12;-0.55
59.34;45.9;-0.07;0.09;59.34;49.39;-0.04;-0.32;59.34;49.85;-0.13;-0.33
59.36;45.76;-0.07;0.34;59.36;49.3;-0.04;-0.31;59.36;49.57;-0.14;-0.21
59.38;45.64;-0.06;0.13;59.38;49.22;-0.05;-0.45;59.38;49.3;-0.14;-0.32
59.4;45.54;-0.06;-0.24;59.4;49.1;-0.06;-0.22;59.4;49.01;-0.15;-0.34
59.42;45.4;-0.07;0.1;59.42;48.98;-0.06;-0.09;59.42;48.7;-0.15;-0.11
59.44;45.28;-0.06;0.23;59.44;48.86;-0.06;-0.32;59.44;48.39;-0.15;-0.09
59.46;45.18;-0.06;-0.01;59.46;48.72;-0.07;-0.33;59.46;48.08;-0.16;-0.33
59.48;45.05;-0.06;0.22;59.48;48.57;-0.08;-0.22;59.48;47.75;-0.17;-0.23
59.5;44.95;-0.05;0.23;59.5;48.41;-0.08;-0.22;59.5;47.41;-0.17;0.01
59.52;44.86;-0.05;-0.01;59.52;48.24;-0.09;-0.22;59.52;47.08;-0.17;-0.11
59.54;44.76;-0.05;0.11;59.54;48.07;-0.09;-0.12;59.54;46.74;-0.17;-0.12
59.56;44.67;-0.04;0.11;59.56;47.88;-0.09;0.01;59.56;46.39;-0.17;0.11
59.58;44.59;-0.04;0.1;59.58;47.71;-0.09;-0.1;59.58;46.05;-0.17;0.11
59.6;44.5;-0.04;0.22;59.6;47.52;-0.09;-0.22;59.6;45.72;-0.17;-0.01
59.62;44.43;-0.03;0.1;59.62;47.33;-0.1;-0.11;59.62;45.38;-0.17;0.11
59.64;44.36;-0.03;0.21;59.64;47.12;-0.1;4.74E-13;59.64;45.05;-0.16;0.11
59.66;44.29;-0.03;0.34;59.66;46.94;-0.1;-0.01;59.66;44.72;-0.16;0.1
59.68;44.26;-0.02;0.11;59.68;46.73;-0.1;0.11;59.68;44.4;-0.16;0.22
59.7;44.21;-0.02;0.11;59.7;46.54;-0.09;0.11;59.7;44.09;-0.16;0.21
59.72;44.17;-0.02;0.11;59.72;46.35;-0.09;8.06E-13;59.72;43.78;-0.15;0.32
59.74;44.14;-0.02;0.1;59.74;46.16;-0.09;-0.01;59.74;43.48;-0.14;0.33
59.76;44.1;-0.01;0.22;59.76;45.97;-0.09;0.1;59.76;43.21;-0.14;0.2
59.78;44.08;-0.01;0.22;59.78;45.78;-0.09;0.22;59.78;42.93;-0.13;0.42
59.8;44.07;0;0.22;59.8;45.61;-0.09;0.11;59.8;42.67;-0.12;0.55
59.82;44.07;0;0.11;59.82;45.44;-0.09;0.1;59.82;42.45;-0.11;0.32
59.84;44.07;-0.000275;0.09;59.84;45.26;-0.08;0.22;59.84;42.22;-0.11;0.32
59.86;44.07;0;0.32;59.86;45.11;-0.08;0.22;59.86;42.01;-0.1;0.43
59.88;44.08;0.01;0.34;59.88;44.95;-0.07;0.21;59.88;41.82;-0.09;0.42
59.9;44.12;0.02;0.11;59.9;44.81;-0.07;0.32;59.9;41.65;-0.08;0.54
59.92;44.15;0.02;-0.01;59.92;44.68;-0.06;0.44;59.92;41.49;-0.07;0.54
59.94;44.18;0.02;0.1;59.94;44.57;-0.05;0.22;59.94;41.37;-0.06;0.42
59.96;44.22;0.02;0.21;59.96;44.47;-0.05;0.09;59.96;41.25;-0.05;0.65
59.98;44.27;0.03;0.21;59.98;44.36;-0.05;0.32;59.98;41.16;-0.03;0.66
60;44.32;0.03;0.21;60;44.28;-0.04;0.44;60;41.11;-0.03;0.42
60.02;44.39;0.03;0.22;60.02;44.21;-0.03;0.32;60.02;41.06;-0.02;0.54
60.04;44.46;0.04;0.12;60.04;44.16;-0.03;0.32;60.04;41.04;0;0.54
60.06;44.54;0.04;-0.13;60.06;44.1;-0.02;0.44;60.06;41.04;0;0.54
60.08;44.61;0.03;0.2;60.08;44.08;-0.01;0.22;60.08;41.05;0.02;0.54
