5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A
9,950	0,123	3,189	3,142	0,0029	0,076	0,075	9,950	-1,195	2,466	14,765	-0,0285	0,059	0,353	9,950	1,308	1,131	-23,091	0,0312	0,027	-0,551	9,950	0,069	-2,011	27,960	0,0016	-0,048	0,668	9,950	-3,060	2,702	31,102	-0,0731	0,065	0,743	9,950	-2,619	-8,859	28,117	-0,0625	-0,212	0,671	9,950	-1,547	-12,142	8,639	-0,0369	-0,290	0,206	9,950	4,602	-18,708	-7,854	0,1099	-0,447	-0,188	9,950	-0,236	13,163	12,881	-0,0056	0,314	0,308	9,950	4,565	12,158	-60,162	0,1090	0,290	-1,436	9,950	-2,739	-11,483	-1,257	-0,0654	-0,274	-0,030	9,950	-1,274	-8,655	0,314	-0,0304	-0,207	0,008	9,950	-2,088	3,880	11,938	-0,0498	0,093	0,285	9,950	0,669	-2,969	-8,796	0,0160	-0,071	-0,210	9,950	0,050	1,398	5,969	0,0012	0,033	0,143	9,950	-0,162	12,692	-27,646	-0,0039	0,303	-0,660	9,950	0,031	-6,205	66,602	7,5000E-4	-0,148	1,590	9,950	-6,063	-1,885	82,310	-0,1447	-0,045	1,965	9,950	-4,723	16,273	31,887	-0,1128	0,389	0,761	9,950	1,510	-9,016	-30,945	0,0360	-0,215	-0,739
10,000	0,286	3,220	-1,728	0,0068	0,077	-0,041	10,000	-1,054	3,142	11,310	-0,0252	0,075	0,270	10,000	1,335	-0,047	-23,091	0,0319	-0,001	-0,551	10,000	0,005	-0,565	28,431	1,1250E-4	-0,014	0,679	10,000	-2,886	4,178	27,646	-0,0689	0,100	0,660	10,000	-3,025	-7,226	36,128	-0,0722	-0,173	0,863	10,000	-2,144	-11,404	20,735	-0,0512	-0,272	0,495	10,000	3,657	-18,661	9,268	0,0873	-0,446	0,221	10,000	0,440	13,556	2,042	0,0105	0,324	0,049	10,000	5,097	8,859	-70,843	0,1217	0,212	-1,691	10,000	-3,316	-11,325	8,011	-0,0792	-0,270	0,191	10,000	-1,706	-8,467	7,069	-0,0407	-0,202	0,169	10,000	-1,879	4,430	9,739	-0,0448	0,106	0,233	10,000	0,509	-3,377	-7,226	0,0121	-0,081	-0,172	10,000	0,127	1,696	5,969	0,0030	0,041	0,142	10,000	0,437	10,996	-39,427	0,0104	0,263	-0,941	10,000	-0,193	-2,733	70,058	-0,0046	-0,065	1,673	10,000	-6,054	2,262	81,367	-0,1445	0,054	1,942	10,000	-3,869	17,530	17,436	-0,0924	0,419	0,416	10,000	1,019	-10,399	-23,405	0,0243	-0,248	-0,559
10,050	0,445	3,016	-6,912	0,0106	0,072	-0,165	10,050	-0,881	3,597	6,597	-0,0210	0,086	0,157	10,050	1,304	-1,178	-21,677	0,0311	-0,028	-0,517	10,050	0,013	0,833	26,546	3,0000E-4	0,020	0,634	10,050	-2,642	5,466	23,091	-0,0631	0,130	0,551	10,050	-3,341	-5,246	42,412	-0,0798	-0,125	1,013	10,050	-2,688	-10,069	31,730	-0,0642	-0,240	0,757	10,050	2,736	-17,781	25,447	0,0653	-0,425	0,607	10,050	1,120	13,367	-9,111	0,0267	0,319	-0,217	10,050	5,451	5,074	-77,912	0,1301	0,121	-1,860	10,050	-3,872	-10,681	16,808	-0,0924	-0,255	0,401	10,050	-2,121	-7,948	13,509	-0,0506	-0,190	0,322	10,050	-1,645	4,854	7,069	-0,0393	0,116	0,169	10,050	0,331	-3,691	-5,184	0,0079	-0,088	-0,124	10,050	0,220	1,995	5,655	0,0053	0,048	0,135	10,050	0,938	8,749	-49,951	0,0224	0,209	-1,192	10,050	-0,242	0,801	69,900	-0,0058	0,019	1,669	10,050	-5,837	6,252	76,969	-0,1393	0,149	1,837	10,050	-2,970	18,017	2,199	-0,0709	0,430	0,052	10,050	0,470	-11,357	-14,608	0,0112	-0,271	-0,349
10,100	0,587	2,529	-12,095	0,0140	0,060	-0,289	10,100	-0,694	3,801	1,414	-0,0166	0,091	0,034	10,100	1,217	-2,215	-19,321	0,0291	-0,053	-0,461	10,100	0,088	2,089	24,033	0,0021	0,050	0,574	10,100	-2,339	6,487	16,965	-0,0558	0,155	0,405	10,100	-3,550	-2,985	46,653	-0,0848	-0,071	1,114	10,100	-3,151	-8,231	40,684	-0,0752	-0,197	0,971	10,100	1,879	-16,116	40,998	0,0449	-0,385	0,979	10,100	1,777	12,645	-19,949	0,0424	0,302	-0,476	10,100	5,605	1,068	-80,111	0,1338	0,026	-1,912	10,100	-4,384	-9,645	24,662	-0,1047	-0,230	0,589	10,100	-2,501	-7,116	19,321	-0,0597	-0,170	0,461	10,100	-1,393	5,137	3,927	-0,0333	0,123	0,094	10,100	0,140	-3,896	-2,985	0,0033	-0,093	-0,071	10,100	0,327	2,262	4,712	0,0078	0,054	0,113	10,100	1,312	6,000	-58,120	0,0313	0,143	-1,387	10,100	-0,113	4,257	67,073	-0,0027	0,102	1,601	10,100	-5,429	9,959	70,372	-0,1296	0,238	1,680	10,100	-2,067	17,750	-12,881	-0,0494	0,424	-0,307	10,100	-0,116	-11,860	-5,027	-0,0028	-0,283	-0,120
10,150	0,697	1,806	-16,179	0,0167	0,043	-0,386	10,150	-0,501	3,738	-4,398	-0,0120	0,089	-0,105	10,150	1,082	-3,110	-16,022	0,0258	-0,074	-0,382	10,150	0,221	3,236	21,520	0,0053	0,077	0,514	10,150	-1,993	7,163	9,582	-0,0476	0,171	0,229	10,150	-3,640	-0,581	47,595	-0,0869	-0,014	1,136	10,150	-3,511	-6,000	47,595	-0,0838	-0,143	1,136	10,150	1,125	-13,682	54,978	0,0269	-0,327	1,313	10,150	2,384	11,373	-30,631	0,0569	0,272	-0,731	10,150	5,557	-2,937	-78,540	0,1327	-0,070	-1,875	10,150	-4,836	-8,215	32,044	-0,1155	-0,196	0,765	10,150	-2,832	-6,016	24,347	-0,0676	-0,144	0,581	10,150	-1,131	5,246	0,314	-0,0270	0,125	0,008	10,150	-0,058	-3,990	-0,942	-0,0014	-0,095	-0,023	10,150	0,446	2,466	3,770	0,0107	0,059	0,090	10,150	1,538	2,937	-62,518	0,0367	0,070	-1,493	10,150	0,184	7,508	61,889	0,0044	0,179	1,478	10,150	-4,841	13,289	61,104	-0,1156	0,317	1,459	10,150	-1,195	16,729	-27,646	-0,0285	0,399	-0,660	10,150	-0,716	-11,860	5,341	-0,0171	-0,283	0,128
10,200	0,768	0,911	-18,378	0,0183	0,022	-0,439	10,200	-0,320	3,362	-10,053	-0,0076	0,080	-0,240	10,200	0,906	-3,817	-11,781	0,0216	-0,091	-0,281	10,200	0,412	4,241	17,436	0,0098	0,101	0,416	10,200	-1,623	7,446	1,414	-0,0387	0,178	0,034	10,200	-3,608	1,775	45,867	-0,0861	0,042	1,095	10,200	-3,751	-3,471	52,465	-0,0895	-0,083	1,253	10,200	0,511	-10,619	66,131	0,0122	-0,253	1,579	10,200	2,914	9,582	-39,898	0,0696	0,229	-0,953	10,200	5,311	-6,786	-73,670	0,1268	-0,162	-1,759	10,200	-5,206	-6,440	38,013	-0,1243	-0,154	0,908	10,200	-3,102	-4,681	28,589	-0,0741	-0,112	0,683	10,200	-0,869	5,168	-2,985	-0,0207	0,123	-0,071	10,200	-0,259	-3,990	1,414	-0,0062	-0,095	0,034	10,200	0,573	2,639	3,142	0,0137	0,063	0,075	10,200	1,605	-0,251	-63,303	0,0383	-0,006	-1,511	10,200	0,638	10,446	54,350	0,0152	0,249	1,298	10,200	-4,100	16,069	49,009	-0,0979	0,384	1,170	10,200	-0,394	14,985	-41,783	-0,0094	0,358	-0,998	10,200	-1,302	-11,325	15,394	-0,0311	-0,270	0,368
10,250	0,789	-0,031	-18,221	0,0188	-7,500E-4	-0,435	10,250	-0,165	2,733	-14,765	-0,0039	0,065	-0,353	10,250	0,701	-4,288	-6,597	0,0167	-0,102	-0,158	10,250	0,646	4,979	12,095	0,0154	0,119	0,289	10,250	-1,249	7,304	-6,912	-0,0298	0,174	-0,165	10,250	-3,462	4,006	42,726	-0,0827	0,096	1,020	10,250	-3,858	-0,754	54,193	-0,0921	-0,018	1,294	10,250	0,063	-7,069	73,985	0,0015	-0,169	1,766	10,250	3,343	7,383	-47,752	0,0798	0,176	-1,140	10,250	4,879	-10,304	-65,816	0,1165	-0,246	-1,571	10,250	-5,481	-4,414	42,569	-0,1308	-0,105	1,016	10,250	-3,300	-3,157	31,573	-0,0788	-0,075	0,754	10,250	-0,614	4,948	-5,969	-0,0147	0,118	-0,143	10,250	-0,457	-3,848	4,241	-0,0109	-0,092	0,101	10,250	0,710	2,780	2,042	0,0170	0,066	0,049	10,250	1,513	-3,393	-60,633	0,0361	-0,081	-1,447	10,250	1,228	12,943	44,139	0,0293	0,309	1,054	10,250	-3,234	18,190	34,558	-0,0772	0,434	0,825	10,250	0,303	12,551	-54,664	0,0072	0,300	-1,305	10,250	-1,849	-10,320	24,504	-0,0441	-0,246	0,585
10,300	0,765	-0,911	-16,965	0,0183	-0,022	-0,405	10,300	-0,047	1,885	-18,692	-0,0011	0,045	-0,446	10,300	0,478	-4,477	-0,785	0,0114	-0,107	-0,019	10,300	0,909	5,451	6,126	0,0217	0,130	0,146	10,300	-0,892	6,754	-15,237	-0,0213	0,161	-0,364	10,300	-3,208	6,048	38,170	-0,0766	0,144	0,911	10,300	-3,826	1,948	52,622	-0,0913	0,046	1,256	10,300	-0,196	-3,220	77,912	-0,0047	-0,077	1,860	10,300	3,652	4,807	-54,035	0,0872	0,115	-1,290	10,300	4,280	-13,367	-55,292	0,1022	-0,319	-1,320	10,300	-5,647	-2,183	44,925	-0,1348	-0,052	1,072	10,300	-3,418	-1,524	32,987	-0,0816	-0,036	0,787	10,300	-0,374	4,571	-9,268	-0,0089	0,109	-0,221	10,300	-0,644	-3,566	7,069	-0,0154	-0,085	0,169	10,300	0,851	2,843	0,471	0,0203	0,068	0,011	10,300	1,266	-6,315	-55,449	0,0302	-0,151	-1,324	10,300	1,932	14,860	31,259	0,0461	0,355	0,746	10,300	-2,281	19,525	17,907	-0,0544	0,466	0,427	10,300	0,861	9,519	-65,188	0,0205	0,227	-1,556	10,300	-2,334	-8,875	32,673	-0,0557	-0,212	0,780
10,350	0,697	-1,728	-14,923	0,0167	-0,041	-0,356	10,350	0,024	0,864	-20,735	5,6250E-4	0,021	-0,495	10,350	0,253	-4,367	5,498	0,0060	-0,104	0,131	10,350	1,191	5,592	-0,942	0,0284	0,134	-0,022	10,350	-0,573	5,781	-22,934	-0,0137	0,138	-0,547	10,350	-2,857	7,823	31,887	-0,0682	0,187	0,761	10,350	-3,663	4,508	49,166	-0,0874	0,108	1,174	10,350	-0,259	0,723	77,912	-0,0062	0,017	1,860	10,350	3,823	1,979	-56,863	0,0913	0,047	-1,357	10,350	3,542	-15,834	-42,254	0,0846	-0,378	-1,009	10,350	-5,699	0,079	44,611	-0,1360	0,002	1,065	10,350	-3,453	0,141	32,358	-0,0824	0,003	0,772	10,350	-0,157	4,021	-12,723	-0,0037	0,096	-0,304	10,350	-0,814	-3,142	9,896	-0,0194	-0,075	0,236	10,350	0,994	2,827	-0,942	0,0237	0,068	-0,022	10,350	0,881	-8,938	-48,381	0,0210	-0,213	-1,155	10,350	2,714	16,069	16,808	0,0648	0,384	0,401	10,350	-1,282	19,981	0,157	-0,0306	0,477	0,004	10,350	1,255	6,032	-72,414	0,0300	0,144	-1,729	10,350	-2,736	-7,053	39,584	-0,0653	-0,168	0,945
10,400	0,592	-2,403	-11,938	0,0141	-0,057	-0,285	10,400	0,039	-0,188	-20,577	9,3750E-4	-0,005	-0,491	10,400	0,041	-3,927	12,095	9,7500E-4	-0,094	0,289	10,400	1,469	5,356	-8,011	0,0351	0,128	-0,191	10,400	-0,314	4,461	-29,060	-0,0075	0,107	-0,694	10,400	-2,425	9,236	23,562	-0,0579	0,221	0,563	10,400	-3,376	6,864	44,139	-0,0806	0,164	1,054	10,400	-0,124	4,571	74,770	-0,0030	0,109	1,785	10,400	3,850	-0,880	-55,920	0,0919	-0,021	-1,335	10,400	2,697	-17,593	-27,175	0,0644	-0,420	-0,649	10,400	-5,639	2,278	42,726	-0,1346	0,054	1,020	10,400	-3,404	1,712	30,631	-0,0813	0,041	0,731	10,400	0,028	3,299	-15,394	6,7500E-4	0,079	-0,368	10,400	-0,958	-2,576	12,409	-0,0229	-0,062	0,296	10,400	1,134	2,749	-2,199	0,0271	0,066	-0,053	10,400	0,372	-11,153	-38,642	0,0089	-0,266	-0,923	10,400	3,539	16,540	1,728	0,0845	0,395	0,041	10,400	-0,283	19,541	-17,279	-0,0067	0,467	-0,413	10,400	1,464	2,278	-76,027	0,0349	0,054	-1,815	10,400	-3,039	-4,917	44,925	-0,0726	-0,117	1,073
10,450	0,457	-2,922	-8,168	0,0109	-0,070	-0,195	10,450	0,005	-1,194	-19,321	1,1250E-4	-0,028	-0,461	10,450	-0,140	-3,157	17,907	-0,0033	-0,075	0,428	10,450	1,726	4,791	-14,451	0,0412	0,114	-0,345	10,450	-0,127	2,875	-33,615	-0,0030	0,069	-0,803	10,450	-1,934	10,179	13,666	-0,0462	0,243	0,326	10,450	-2,977	8,922	36,757	-0,0711	0,213	0,878	10,450	0,198	8,200	69,429	0,0047	0,196	1,658	10,450	3,735	-3,613	-52,936	0,0892	-0,086	-1,264	10,450	1,783	-18,551	-10,996	0,0426	-0,443	-0,263	10,450	-5,471	4,351	39,898	-0,1306	0,104	0,953	10,450	-3,281	3,204	28,903	-0,0783	0,076	0,690	10,450	0,173	2,482	-17,436	0,0041	0,059	-0,416	10,450	-1,071	-1,901	14,451	-0,0256	-0,045	0,345	10,450	1,269	2,608	-3,613	0,0303	0,062	-0,086	10,450	-0,234	-12,802	-26,704	-0,0056	-0,306	-0,638	10,450	4,368	16,242	-13,666	0,1043	0,388	-0,326	10,450	0,672	18,253	-34,086	0,0161	0,436	-0,814	10,450	1,483	-1,571	-76,027	0,0354	-0,038	-1,815	10,450	-3,228	-2,560	46,967	-0,0771	-0,061	1,121
10,500	0,300	-3,220	-3,299	0,0072	-0,077	-0,079	10,500	-0,080	-2,121	-16,808	-0,0019	-0,051	-0,401	10,500	-0,275	-2,136	21,991	-0,0066	-0,051	0,525	10,500	1,948	3,911	-20,420	0,0465	0,093	-0,487	10,500	-0,027	1,100	-35,814	-6,3750E-4	0,026	-0,855	10,500	-1,407	10,603	3,299	-0,0336	0,253	0,079	10,500	-2,483	10,540	27,332	-0,0593	0,252	0,652	10,500	0,696	11,514	61,575	0,0166	0,275	1,470	10,500	3,489	-6,173	-49,009	0,0833	-0,147	-1,170	10,500	0,842	-18,692	5,027	0,0201	-0,446	0,120	10,500	-5,204	6,267	36,285	-0,1242	0,150	0,866	10,500	-3,083	4,602	26,075	-0,0736	0,110	0,623	10,500	0,276	1,555	-19,321	0,0066	0,037	-0,461	10,500	-1,148	-1,131	15,551	-0,0274	-0,027	0,371	10,500	1,395	2,388	-5,341	0,0333	0,057	-0,128	10,500	-0,908	-13,823	-13,509	-0,0217	-0,330	-0,322	10,500	5,163	15,174	-28,746	0,1233	0,362	-0,686	10,500	1,543	16,132	-50,423	0,0368	0,385	-1,204	10,500	1,307	-5,325	-72,414	0,0312	-0,127	-1,729	10,500	-3,296	-0,220	45,553	-0,0787	-0,005	1,087
10,550	0,135	-3,252	1,885	0,0032	-0,078	0,045	10,550	-0,207	-2,875	-13,352	-0,0049	-0,069	-0,319	10,550	-0,353	-0,958	23,876	-0,0084	-0,023	0,570	10,550	2,117	2,749	-24,976	0,0505	0,066	-0,596	10,550	-0,017	-0,707	-35,186	-4,1250E-4	-0,017	-0,840	10,550	-0,873	10,509	-7,540	-0,0209	0,251	-0,180	10,550	-1,923	11,655	16,650	-0,0459	0,278	0,397	10,550	1,349	14,357	50,737	0,0322	0,343	1,211	10,550	3,118	-8,514	-43,511	0,0744	-0,203	-1,039	10,550	-0,086	-18,048	20,892	-0,0021	-0,431	0,499	10,550	-4,844	7,980	31,259	-0,1156	0,190	0,746	10,550	-2,821	5,812	22,619	-0,0674	0,139	0,540	10,550	0,328	0,550	-19,635	0,0078	0,013	-0,469	10,550	-1,184	-0,346	14,137	-0,0283	-0,008	0,337	10,550	1,508	2,073	-7,069	0,0360	0,049	-0,169	10,550	-1,616	-14,153	0,471	-0,0386	-0,338	0,011	10,550	5,886	13,367	-43,040	0,1405	0,319	-1,027	10,550	2,286	13,210	-65,031	0,0546	0,315	-1,553	10,550	0,950	-8,812	-65,973	0,0227	-0,210	-1,575	10,550	-3,250	1,995	43,040	-0,0776	0,048	1,027
10,600	-0,025	-3,032	7,069	-6,0000E-4	-0,072	0,169	10,600	-0,368	-3,456	-9,268	-0,0088	-0,083	-0,221	10,600	-0,371	0,251	23,248	-0,0089	0,006	0,555	10,600	2,223	1,414	-27,489	0,0531	0,034	-0,656	10,600	-0,097	-2,419	-32,830	-0,0023	-0,058	-0,784	10,600	-0,357	9,849	-18,692	-0,0085	0,235	-0,446	10,600	-1,318	12,205	4,712	-0,0315	0,291	0,113	10,600	2,132	16,588	37,071	0,0509	0,396	0,885	10,600	2,637	-10,524	-35,971	0,0630	-0,251	-0,859	10,600	-0,963	-16,603	36,285	-0,0230	-0,396	0,866	10,600	-4,406	9,393	24,819	-0,1052	0,224	0,593	10,600	-2,502	6,864	18,850	-0,0597	0,164	0,450	10,600	0,331	-0,408	-18,692	0,0079	-0,010	-0,446	10,600	-1,183	0,283	11,310	-0,0282	0,007	0,270	10,600	1,602	1,681	-8,325	0,0383	0,040	-0,199	10,600	-2,323	-13,776	14,137	-0,0555	-0,329	0,337	10,600	6,500	10,870	-55,606	0,1552	0,260	-1,327	10,600	2,864	9,629	-76,812	0,0684	0,230	-1,834	10,600	0,426	-11,922	-56,706	0,0102	-0,285	-1,354	10,600	-3,096	4,084	40,684	-0,0739	0,098	0,971
10,650	-0,168	-2,545	12,252	-0,0040	-0,061	0,293	10,650	-0,553	-3,801	-4,084	-0,0132	-0,091	-0,097	10,650	-0,328	1,367	20,735	-0,0078	0,033	0,495	10,650	2,259	0,000	-27,803	0,0539	0,000	-0,664	10,650	-0,259	-3,990	-29,688	-0,0062	-0,095	-0,709	10,650	0,112	8,639	-28,431	0,0027	0,206	-0,679	10,650	-0,702	12,127	-7,854	-0,0168	0,290	-0,188	10,650	3,008	18,064	21,363	0,0718	0,431	0,510	10,650	2,066	-12,111	-26,389	0,0493	-0,289	-0,630	10,650	-1,747	-14,420	50,108	-0,0417	-0,344	1,196	10,650	-3,905	10,462	17,593	-0,0932	0,250	0,420	10,650	-2,135	7,697	13,666	-0,0510	0,184	0,326	10,650	0,287	-1,319	-17,907	0,0069	-0,032	-0,427	10,650	-1,156	0,785	9,739	-0,0276	0,019	0,233	10,650	1,676	1,241	-9,425	0,0400	0,030	-0,225	10,650	-2,994	-12,739	26,861	-0,0715	-0,304	0,641	10,650	6,973	7,807	-65,502	0,1665	0,186	-1,564	10,650	3,248	5,529	-84,509	0,0776	0,132	-2,017	10,650	-0,242	-14,483	-45,082	-0,0058	-0,346	-1,076	10,650	-2,842	6,063	38,170	-0,0678	0,145	0,911
10,700	-0,280	-1,806	16,650	-0,0067	-0,043	0,398	10,700	-0,748	-3,864	1,414	-0,0178	-0,092	0,034	10,700	-0,234	2,325	18,221	-0,0056	0,056	0,435	10,700	2,223	-1,367	-26,389	0,0531	-0,033	-0,630	10,700	-0,496	-5,388	-24,976	-0,0119	-0,129	-0,596	10,700	0,507	7,006	-36,757	0,0121	0,167	-0,878	10,700	-0,105	11,420	-19,792	-0,0025	0,273	-0,473	10,700	3,938	18,724	4,555	0,0940	0,447	0,109	10,700	1,426	-13,163	-15,551	0,0341	-0,314	-0,371	10,700	-2,405	-11,592	61,732	-0,0574	-0,277	1,474	10,700	-3,360	11,153	9,425	-0,0802	0,266	0,225	10,700	-1,733	8,231	7,697	-0,0414	0,196	0,184	10,700	0,199	-2,199	-17,122	0,0048	-0,052	-0,409	10,700	-1,104	1,257	9,268	-0,0264	0,030	0,221	10,700	1,726	0,738	-10,210	0,0412	0,018	-0,244	10,700	-3,597	-11,090	38,485	-0,0859	-0,265	0,919	10,700	7,281	4,320	-71,943	0,1738	0,103	-1,718	10,700	3,416	1,178	-86,708	0,0816	0,028	-2,070	10,700	-1,023	-16,431	-31,730	-0,0244	-0,392	-0,758	10,700	-2,490	7,901	33,615	-0,0594	0,189	0,803
10,750	-0,349	-0,880	18,850	-0,0083	-0,021	0,450	10,750	-0,939	-3,660	7,383	-0,0224	-0,087	0,176	10,750	-0,096	3,189	15,551	-0,0023	0,076	0,371	10,750	2,122	-2,639	-24,033	0,0507	-0,063	-0,574	10,750	-0,798	-6,487	-18,378	-0,0191	-0,155	-0,439	10,750	0,812	4,964	-43,825	0,0194	0,119	-1,046	10,750	0,440	10,147	-30,788	0,0105	0,242	-0,735	10,750	4,880	18,520	-12,566	0,1165	0,442	-0,300	10,750	0,749	-13,666	-4,555	0,0179	-0,326	-0,109	10,750	-2,906	-8,247	69,900	-0,0694	-0,197	1,669	10,750	-2,790	11,404	0,314	-0,0666	0,272	0,007	10,750	-1,312	8,467	1,728	-0,0313	0,202	0,041	10,750	0,068	-3,032	-15,708	0,0016	-0,072	-0,375	10,750	-1,030	1,712	9,111	-0,0246	0,041	0,217	10,750	1,750	0,220	-10,053	0,0418	0,005	-0,240	10,750	-4,103	-8,891	48,223	-0,0979	-0,212	1,151	10,750	7,405	0,613	-73,827	0,1768	0,015	-1,762	10,750	3,366	-3,142	-84,823	0,0804	-0,075	-2,025	10,750	-1,885	-17,656	-16,808	-0,0450	-0,422	-0,401	10,750	-2,051	9,425	26,861	-0,0490	0,225	0,641
